name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2,activity_zone_id
,762,712701946.0,,yes,,,"POLYGON ((-111.9309965 33.4141588, -111.9308251 33.4141601, -111.9308257 33.4142119, -111.9308649 33.4142117, -111.9308654 33.4142508, -111.9308393 33.414251, -111.9308402 33.4143401, -111.9308017 33.4143403, -111.9308028 33.4144557, -111.9308452 33.4144554, -111.9308454 33.4144755, -111.9308176 33.4144757, -111.9308185 33.4145101, -111.9308323 33.4145123, -111.9308335 33.414543, -111.9308645 33.4145438, -111.9308707 33.4145532, -111.9309373 33.4145533, -111.9309373 33.4145409, -111.9309717 33.414541, -111.9309718 33.4145085, -111.9310015 33.4145086, -111.9310014 33.4145416, -111.9310345 33.4145416, -111.9310345 33.4145555, -111.9311158 33.4145557, -111.9311158 33.4145443, -111.9311488 33.4145444, -111.9311489 33.4145088, -111.9311684 33.4145088, -111.9311682 33.4145422, -111.9312014 33.4145423, -111.9312014 33.4145524, -111.9312835 33.4145527, -111.9312835 33.414541, -111.9313086 33.414541, -111.9313144 33.4145275, -111.9313144 33.4145045, -111.9313239 33.4145045, -111.9313239 33.4144695, -111.9313959 33.4144694, -111.9313958 33.4144528, -111.9314123 33.4144528, -111.9314123 33.4144852, -111.9314479 33.4144851, -111.9314509 33.4144952, -111.9315279 33.4144947, -111.9315278 33.4144817, -111.9315628 33.4144815, -111.9315625 33.4144475, -111.9315837 33.4144474, -111.9315839 33.4144716, -111.9316663 33.4145337, -111.9317844 33.4145337, -111.9318626 33.4144671, -111.9318632 33.4144464, -111.9318912 33.414447, -111.9318902 33.4144818, -111.9319181 33.4144824, -111.9319179 33.4144902, -111.9320054 33.4144921, -111.9320057 33.4144816, -111.932037 33.4144823, -111.9320382 33.4144447, -111.93206 33.4144452, -111.9320594 33.4144626, -111.9321234 33.414464, -111.9321223 33.4144978, -111.9321431 33.4144983, -111.932142 33.4145314, -111.9321691 33.414532, -111.932177 33.414541, -111.9322489 33.4145417, -111.9322572 33.4145306, -111.9322801 33.4145296, -111.9322893 33.4145195, -111.9322886 33.4144966, -111.9323127 33.4144961, -111.9323138 33.4145316, -111.9323462 33.4145309, -111.9323465 33.4145394, -111.9324196 33.4145378, -111.9324193 33.4145278, -111.9324565 33.414527, -111.9324554 33.4144921, -111.9324834 33.4144915, -111.9324845 33.4145279, -111.932503 33.4145275, -111.9325172 33.4145379, -111.9325968 33.4145395, -111.9325971 33.4145295, -111.9326191 33.4145299, -111.932629 33.4145209, -111.9326291 33.4144949, -111.9326382 33.414495, -111.9326384 33.4144561, -111.9326094 33.414456, -111.9326094 33.4144382, -111.9326565 33.4144383, -111.9326567 33.4143451, -111.9326458 33.4143451, -111.9326459 33.4143191, -111.9326055 33.4143191, -111.9326055 33.4142746, -111.9326196 33.4142746, -111.9326195 33.4142289, -111.9325941 33.414229, -111.932594 33.4141911, -111.9326222 33.414191, -111.9326221 33.4141713, -111.9326161 33.4141713, -111.9326159 33.4141423, -111.9324404 33.4141433, -111.9324408 33.4141958, -111.9324768 33.4141956, -111.932486 33.4142015, -111.9324866 33.414233, -111.9324453 33.4142336, -111.9324462 33.41428, -111.9325467 33.4142786, -111.9325475 33.4143185, -111.9325357 33.4143187, -111.9325364 33.414358, -111.932509 33.4143583, -111.9325092 33.4143687, -111.9324997 33.4143689, -111.9324964 33.4143623, -111.9324223 33.4143645, -111.9324228 33.4143767, -111.9323911 33.4143776, -111.9323925 33.4144087, -111.9323627 33.4144096, -111.9323608 33.4143669, -111.9323304 33.4143678, -111.9323234 33.4143574, -111.932251 33.4143577, -111.9322327 33.414373, -111.932215 33.4143738, -111.9322172 33.4144079, -111.9321806 33.4144095, -111.9321748 33.4143207, -111.9321296 33.4143227, -111.9321196 33.4143088, -111.9320869 33.414309, -111.9320865 33.4142612, -111.9321869 33.4142606, -111.9321864 33.4142078, -111.9321592 33.414208, -111.9321589 33.4141762, -111.9321866 33.414176, -111.9321864 33.4141473, -111.9321816 33.4141473, -111.9321815 33.4141227, -111.9320037 33.4141231, -111.9320039 33.4141759, -111.932036 33.4141758, -111.9320476 33.4141828, -111.9320477 33.4142165, -111.932017 33.4142165, -111.932017 33.4142608, -111.9320628 33.4142607, -111.932063 33.4143521, -111.9320361 33.4143521, -111.932036 33.4143154, -111.9320061 33.4143154, -111.9319952 33.4143039, -111.9319308 33.4143046, -111.9319175 33.4143178, -111.9318846 33.4143202, -111.9318879 33.4143516, -111.9318648 33.4143533, -111.9318609 33.4143157, -111.9317964 33.414272, -111.931759 33.4142751, -111.9317495 33.4142623, -111.9316887 33.4142665, -111.9316829 33.4142748, -111.9316546 33.4142744, -111.9316439 33.4142846, -111.9316303 33.4142745, -111.9315761 33.4143259, -111.9315854 33.4143328, -111.931581 33.4143369, -111.9315823 33.4143558, -111.9315645 33.4143566, -111.9315619 33.4143177, -111.9315286 33.4143192, -111.9315249 33.4143091, -111.9314528 33.4143101, -111.931453 33.414322, -111.9314153 33.4143225, -111.931416 33.4143602, -111.9313925 33.4143605, -111.9313908 33.4142682, -111.9314411 33.4142675, -111.9314401 33.4142108, -111.9314148 33.4142111, -111.9314143 33.4141836, -111.9314406 33.4141833, -111.9314402 33.414155, -111.9314353 33.414155, -111.931435 33.4141352, -111.9312733 33.4141366, -111.9312736 33.4141664, -111.9312658 33.4141665, -111.931266 33.4141833, -111.9312882 33.4141831, -111.9312991 33.4141901, -111.9312995 33.4142232, -111.9312683 33.4142234, -111.9312689 33.4142645, -111.931372 33.4142636, -111.9313727 33.4143243, -111.9313207 33.4143248, -111.9313208 33.4143342, -111.9312866 33.4143345, -111.931287 33.4143608, -111.9312561 33.4143611, -111.9312562 33.4143716, -111.9312658 33.4143748, -111.9312698 33.4144165, -111.9312316 33.4144191, -111.9312278 33.414379, -111.931203 33.4143807, -111.9311918 33.4143664, -111.9311223 33.4143677, -111.9311227 33.4143796, -111.9310824 33.4143803, -111.9310832 33.4144124, -111.9310699 33.4144127, -111.9310691 33.4143777, -111.9310361 33.4143783, -111.9310358 33.4143664, -111.9309445 33.4143678, -111.9309448 33.4143798, -111.9309107 33.4143802, -111.930909 33.4142939, -111.9309955 33.4142928, -111.930995 33.414265, -111.9310028 33.4142649, -111.9310024 33.4142406, -111.9309785 33.4142408, -111.9309781 33.4142122, -111.9310051 33.4142119, -111.9310047 33.4141816, -111.9309967 33.4141817, -111.9309965 33.4141588))",POINT (-111.9317279 33.4143787),4302.8,46315.2,17
,763,712701957.0,,parking,,,"POLYGON ((-111.9405786 33.4189234, -111.9405781 33.4188141, -111.940372 33.4188148, -111.9403725 33.4189241, -111.9405786 33.4189234))",POINT (-111.9404753 33.4188691),232.7,2504.5,11
,764,712701958.0,,parking,,,"POLYGON ((-111.9405757 33.4187713, -111.9405753 33.4186263, -111.9402947 33.418627, -111.9402952 33.418772, -111.9405757 33.4187713))",POINT (-111.9404352 33.4186991),420.2,4523.1,11
,765,712701960.0,,parking,,,"POLYGON ((-111.9405733 33.4184166, -111.9401546 33.4184209, -111.9401482 33.4182605, -111.94039 33.4182584, -111.9403951 33.4183731, -111.9405733 33.418372, -111.9405733 33.4184166))",POINT (-111.9403085 33.418349),480.5,5172.4,11
,766,712701965.0,,parking,,,"POLYGON ((-111.9405735 33.4184328, -111.9404261 33.418435, -111.9404291 33.4185791, -111.9405764 33.418577, -111.9405735 33.4184328))",POINT (-111.9405013 33.418506),219.3,2360.1,11
,767,712701974.0,,fountain,,,"POLYGON ((-111.9386434 33.4262982, -111.9386366 33.4262977, -111.93863 33.4262992, -111.9386243 33.4263024, -111.9386203 33.426307, -111.9386184 33.4263125, -111.9386188 33.4263182, -111.9386215 33.4263235, -111.9386262 33.4263276, -111.9386322 33.4263303, -111.938639 33.426331, -111.938645 33.4263301, -111.9386504 33.4263276, -111.9386547 33.4263239, -111.9386574 33.4263193, -111.9386583 33.4263143, -111.9386573 33.4263092, -111.9386545 33.4263046, -111.9386496 33.4263006, -111.9386434 33.4262982))",POINT (-111.9386383 33.4263144),10.7,114.7,7
,768,712701978.0,,fountain,,,"POLYGON ((-111.9388516 33.4257923, -111.9388381 33.425791, -111.938825 33.4257936, -111.9388136 33.4257997, -111.9388053 33.4258087, -111.938801 33.4258194, -111.9388013 33.4258307, -111.9388061 33.4258413, -111.9388148 33.4258499, -111.9388265 33.4258556, -111.9388398 33.4258577, -111.9388522 33.4258563, -111.9388635 33.4258517, -111.9388725 33.4258445, -111.9388784 33.4258352, -111.9388806 33.4258249, -111.9388788 33.4258146, -111.9388733 33.4258052, -111.9388638 33.4257972, -111.9388516 33.4257923))",POINT (-111.9388406 33.4258244),42.5,457.5,7
,769,712721420.0,,yes,,,"POLYGON ((-111.9113502 33.4141305, -111.9115392 33.4141317, -111.9115362 33.4144493, -111.9113473 33.4144481, -111.9113502 33.4141305))",POINT (-111.9114432 33.4142899),618.7,6659.4,20
,770,712721421.0,,yes,,,"POLYGON ((-111.9112367 33.4144425, -111.9111005 33.4144437, -111.9110968 33.4141389, -111.911233 33.4141377, -111.9112367 33.4144425))",POINT (-111.9111668 33.4142907),427.6,4603.1,20
,771,712721433.0,,parking,,,"POLYGON ((-111.9083845 33.4136788, -111.90878 33.4136788, -111.90878 33.4144369, -111.907854 33.4144369, -111.907854 33.4140995, -111.9083846 33.4140994, -111.9083845 33.4136788))",POINT (-111.9084092 33.4141365),4941.2,53186.2,20
,772,712722127.0,,yes,,,"POLYGON ((-111.9088097 33.4229793, -111.9081895 33.4229781, -111.9081588 33.4230019, -111.9081583 33.4231623, -111.9088092 33.4231637, -111.9088097 33.4229793))",POINT (-111.908485 33.4230711),1233.6,13278.3,10
,773,712722128.0,,yes,,,"POLYGON ((-111.9083571 33.4232607, -111.908158 33.4232602, -111.908157 33.4235241, -111.9083561 33.4235246, -111.9083571 33.4232607))",POINT (-111.9082571 33.4233924),541.1,5824.7,10
,774,712722129.0,,yes,,,"POLYGON ((-111.9088074 33.4236273, -111.9081595 33.4236222, -111.9081577 33.4237851, -111.9081832 33.4238055, -111.9088053 33.4238104, -111.9088074 33.4236273))",POINT (-111.9084831 33.4237161),1219.0,13121.6,10
,775,712722130.0,,yes,,,"POLYGON ((-111.9086593 33.4240393, -111.9081649 33.4240395, -111.9081655 33.424858, -111.9086496 33.4248578, -111.9086494 33.4245938, -111.9084925 33.4245939, -111.9084923 33.4243145, -111.9086595 33.4243144, -111.9086593 33.4240393))",POINT (-111.908389 33.4244458),3662.3,39421.1,10
,776,712722131.0,,yes,,,"POLYGON ((-111.9088254 33.4250348, -111.9088269 33.4251251, -111.9080866 33.4251342, -111.908085 33.4250437, -111.9088254 33.4250348))",POINT (-111.9084558 33.4250845),691.7,7444.9,10
,777,712722132.0,,yes,,,"POLYGON ((-111.9088246 33.4252203, -111.9088256 33.4253114, -111.908086 33.425317, -111.908085 33.4252259, -111.9088246 33.4252203))",POINT (-111.9084553 33.4252686),694.9,7480.3,10
,778,712722133.0,,yes,,,"POLYGON ((-111.9088273 33.4253437, -111.9088289 33.4254336, -111.9080855 33.4254431, -111.9080838 33.4253533, -111.9088273 33.4253437))",POINT (-111.9084564 33.4253934),687.8,7402.9,10
,779,712722134.0,,yes,,,"POLYGON ((-111.9088237 33.4255302, -111.9088249 33.4255919, -111.9080853 33.4256012, -111.9080841 33.4255396, -111.9088237 33.4255302))",POINT (-111.9084546 33.4255657),471.1,5070.8,10
,780,712722135.0,,yes,,,"POLYGON ((-111.9079777 33.425913, -111.9079726 33.4257366, -111.9088168 33.4257196, -111.9088219 33.4258961, -111.9079777 33.425913))",POINT (-111.9083973 33.4258163),1538.5,16560.0,10
,781,712722137.0,,parking,,,"POLYGON ((-111.9088127 33.4232025, -111.9083869 33.423202, -111.9083863 33.4235879, -111.908812 33.4235884, -111.9088127 33.4232025))",POINT (-111.9085995 33.4233952),1694.9,18243.5,10
Tempe Transportation Center,782,721923976.0,,bus_station,,,"POLYGON ((-111.9352254 33.4253951, -111.9352193 33.4260012, -111.9366114 33.4264741, -111.936723 33.4262317, -111.9369859 33.4257013, -111.9369919 33.4253957, -111.936769 33.4253912, -111.9352254 33.4253951))",POINT (-111.9361235 33.4258169),14763.6,158914.3,7
,783,723548128.0,,roof,,,"POLYGON ((-111.9368186 33.4263124, -111.9367415 33.426283, -111.936762 33.4262456, -111.9368391 33.4262749, -111.9368186 33.4263124))",POINT (-111.9367903 33.426279),35.6,383.6,7
,784,723548139.0,,commercial,,,"POLYGON ((-111.9391688 33.4253307, -111.9391978 33.425354, -111.9391821 33.4253676, -111.9391697 33.4253783, -111.9391407 33.4253549, -111.9391688 33.4253307))",POINT (-111.9391693 33.4253545),14.1,151.9,7
Mary O'Connor Memorial Bus Shelter,785,723548140.0,,roof,,,"POLYGON ((-111.9388564 33.4253842, -111.9388231 33.4253846, -111.9388229 33.4253674, -111.9388561 33.425367, -111.9388564 33.4253842))",POINT (-111.9388396 33.4253758),5.9,63.4,7
,786,723806833.0,,retail,,,"POLYGON ((-111.9398865 33.4271466, -111.9399059 33.4271467, -111.9399057 33.4271794, -111.9398863 33.4271794, -111.9398865 33.4271466))",POINT (-111.9398961 33.427163),6.6,70.7,6
,787,723806835.0,,retail,,,"POLYGON ((-111.9398543 33.4225509, -111.9398737 33.422551, -111.9398735 33.4225837, -111.9398541 33.4225837, -111.9398543 33.4225509))",POINT (-111.9398639 33.4225673),6.7,71.7,11
,788,723806836.0,,retail,,,"POLYGON ((-111.9398542 33.4225149, -111.9398736 33.4225149, -111.9398734 33.4225477, -111.939854 33.4225476, -111.9398542 33.4225149))",POINT (-111.9398638 33.4225313),6.7,71.7,11
,789,731074633.0,,roof,,,"POLYGON ((-111.9420124 33.4214116, -111.9421907 33.4214092, -111.9421969 33.4217335, -111.942176 33.4217338, -111.942176 33.4217367, -111.9421096 33.4217376, -111.9421097 33.42174, -111.942006 33.4217414, -111.9420027 33.4215713, -111.9420154 33.4215711, -111.9420124 33.4214116))",POINT (-111.9421011 33.4215774),627.1,6750.3,11
,790,762356366.0,,parking,,,"POLYGON ((-111.9311665 33.4125219, -111.9311692 33.4127023, -111.9311057 33.4127029, -111.9311093 33.4129499, -111.9314269 33.4129466, -111.9314233 33.4127014, -111.9316106 33.4126995, -111.9316079 33.4125174, -111.9311665 33.4125219))",POINT (-111.9313283 33.4127165),1631.8,17564.6,23
University Lutheran Church,791,762356368.0,,place_of_worship,,,"POLYGON ((-111.931036 33.4123946, -111.9310376 33.4125236, -111.9308453 33.4125253, -111.9308467 33.412635, -111.9311348 33.4126325, -111.9311318 33.4123937, -111.931036 33.4123946))",POINT (-111.9310167 33.4125451),451.8,4863.4,23
,792,762356369.0,,yes,,,"POLYGON ((-111.9310221 33.4127089, -111.9310212 33.4129323, -111.9308684 33.4129319, -111.9308692 33.4127085, -111.9310221 33.4127089))",POINT (-111.9309452 33.4128204),351.5,3783.0,23
,793,765916577.0,,yes,,,"POLYGON ((-111.9244591 33.4104171, -111.9243651 33.4104178, -111.9243693 33.4108168, -111.9247272 33.4108141, -111.9247263 33.4107359, -111.9244625 33.4107379, -111.9244591 33.4104171))",POINT (-111.9244783 33.4106734),599.6,6453.8,23
,794,778399521.0,,roof,,,"POLYGON ((-111.9408171 33.4129234, -111.9408173 33.4128824, -111.9408172 33.4128452, -111.9408812 33.4128452, -111.9408813 33.4127761, -111.9408684 33.4127761, -111.9408683 33.4128269, -111.9406262 33.4128267, -111.9406262 33.4128835, -111.940626 33.4129233, -111.9408171 33.4129234))",POINT (-111.940734 33.4128704),208.5,2244.0,21
,795,778399522.0,,roof,,,"POLYGON ((-111.9408059 33.4126052, -111.9409911 33.4126037, -111.9410192 33.4126227, -111.9410569 33.4126286, -111.9410858 33.4126213, -111.9411112 33.4126044, -111.9414697 33.4126066, -111.9417485 33.4128371, -111.9416844 33.4128923, -111.9417693 33.4129589, -111.9418299 33.4129109, -111.9418188 33.4129032, -111.9418445 33.4128789, -111.9418098 33.4128494, -111.9415475 33.4126266, -111.941539 33.4126352, -111.9414855 33.4125861, -111.9414478 33.4125869, -111.9414478 33.4125657, -111.9414182 33.412564, -111.9408059 33.412572, -111.9408059 33.4126052))",POINT (-111.9414008 33.4126886),504.8,5433.3,21
,796,778399533.0,,yes,,,"POLYGON ((-111.9403539 33.4139045, -111.940093 33.4139071, -111.9400904 33.4137239, -111.9403513 33.4137212, -111.9403539 33.4139045))",POINT (-111.9402222 33.4138142),492.3,5299.6,16
Lane Bryant,797,779360194.0,,yes,,,"POLYGON ((-111.9083533 33.4304842, -111.9083519 33.4303406, -111.9080791 33.4303425, -111.9080241 33.4303884, -111.908025 33.4304847, -111.9083533 33.4304842))",POINT (-111.9081929 33.4304146),469.4,5052.5,5
Michaels,798,779360196.0,,yes,,,"POLYGON ((-111.9086717 33.4309726, -111.9086723 33.4306469, -111.9086174 33.4306468, -111.9080253 33.4306478, -111.9080199 33.430646, -111.9080191 33.4309717, -111.9080519 33.4309742, -111.9086717 33.4309726))",POINT (-111.9083457 33.4308103),2192.6,23601.4,5
Old Navy,799,779360197.0,,yes,,,"POLYGON ((-111.9087485 33.4312338, -111.9087496 33.4311752, -111.9086732 33.4311461, -111.9086745 33.4309779, -111.9080519 33.4309742, -111.9080498 33.4312297, -111.9080718 33.4312305, -111.90868 33.4312326, -111.9087485 33.4312338))",POINT (-111.9083735 33.4311069),1695.9,18254.8,5
Ross,800,779360198.0,,yes,,,"POLYGON ((-111.9087348 33.4316727, -111.9087351 33.4316153, -111.9086782 33.4316151, -111.90868 33.4312326, -111.9080718 33.4312305, -111.9080698 33.4316706, -111.9080859 33.431673, -111.9084903 33.4316734, -111.9087348 33.4316727))",POINT (-111.9083787 33.4314547),2803.7,30178.6,5
Ulta Beauty,801,779360199.0,,yes,,,"POLYGON ((-111.90849 33.4319023, -111.9084903 33.4316734, -111.9080859 33.431673, -111.9080859 33.4317284, -111.9080799 33.4317284, -111.9080797 33.4319089, -111.9082908 33.4319091, -111.9082908 33.4319022, -111.90849 33.4319023))",POINT (-111.9082842 33.4317898),979.4,10542.1,5
,802,785500510.0,,parking,,,"POLYGON ((-111.9343335 33.4090052, -111.9339166 33.409006, -111.933916 33.4087967, -111.934333 33.408796, -111.9343335 33.4090052))",POINT (-111.9341248 33.408901),899.0,9676.8,22
,803,806538184.0,,apartments,,,"POLYGON ((-111.9189352 33.4100518, -111.9179016 33.4100679, -111.9178987 33.4099358, -111.9189322 33.4099196, -111.9189352 33.4100518))",POINT (-111.918417 33.4099938),1413.2,15211.7,24
,804,806545923.0,,carport,,,"POLYGON ((-111.9181403 33.4101393, -111.9181397 33.4100893, -111.917901 33.4100915, -111.9179017 33.4101414, -111.9181403 33.4101393))",POINT (-111.9180207 33.4101154),122.9,1323.4,24
,805,806545924.0,,carport,,,"POLYGON ((-111.9177729 33.4102216, -111.917786 33.4102053, -111.9177856 33.4100184, -111.917721 33.4100185, -111.9177214 33.4102217, -111.9177729 33.4102216))",POINT (-111.9177533 33.4101193),133.9,1441.5,24
,806,806545925.0,,carport,,,"POLYGON ((-111.9181179 33.4102641, -111.9181172 33.4102165, -111.9178837 33.410219, -111.9178844 33.4102666, -111.9181179 33.4102641))",POINT (-111.9180008 33.4102415),115.0,1238.3,24
,807,806545926.0,,carport,,,"POLYGON ((-111.917784 33.409837, -111.9177867 33.4096887, -111.9177247 33.4096879, -111.917722 33.4098362, -111.917784 33.409837))",POINT (-111.9177544 33.4097625),95.7,1030.4,24
,808,806545927.0,,parking_space,,,"POLYGON ((-111.9177833 33.4107449, -111.9177869 33.4103266, -111.9177225 33.4103263, -111.9177188 33.4107445, -111.9177833 33.4107449))",POINT (-111.9177529 33.4105356),278.4,2996.7,24
,809,806545928.0,,waste_disposal,,,"POLYGON ((-111.9177826 33.4108264, -111.9177524 33.4108192, -111.9177587 33.4107921, -111.9177929 33.4107935, -111.9177826 33.4108264))",POINT (-111.9177722 33.4108077),10.6,114.1,24
,810,806652709.0,,parking_space,,,"POLYGON ((-111.9202134 33.4091789, -111.9201524 33.4091798, -111.9201517 33.4091504, -111.9202128 33.4091495, -111.9202134 33.4091789))",POINT (-111.9201826 33.4091646),18.7,200.7,24
,811,806652717.0,,parking_space,,,"POLYGON ((-111.9200995 33.4107109, -111.9200991 33.4106635, -111.9195986 33.4106667, -111.9195991 33.4107142, -111.9200995 33.4107109))",POINT (-111.919849 33.4106888),244.4,2630.8,24
,812,806652718.0,,waste_disposal,,,"POLYGON ((-111.9177444 33.4103095, -111.9177588 33.410291, -111.9177284 33.4102746, -111.9177141 33.4102931, -111.9177444 33.4103095))",POINT (-111.9177364 33.410292),8.1,87.5,24
,813,806652731.0,,parking_space,,,"POLYGON ((-111.9196794 33.4099408, -111.9196785 33.4098997, -111.9196487 33.4099002, -111.9196496 33.4099413, -111.9196794 33.4099408))",POINT (-111.9196641 33.4099205),12.9,138.6,24
,814,806652732.0,,yes,,,"POLYGON ((-111.9200679 33.4093807, -111.9200675 33.409344, -111.9200221 33.4093443, -111.9200225 33.409381, -111.9200679 33.4093807))",POINT (-111.920045 33.4093625),17.4,187.6,24
,815,806653645.0,,apartments,,,"POLYGON ((-111.9180615 33.4098768, -111.9180609 33.4098143, -111.9180601 33.4097206, -111.9180596 33.4096629, -111.9180595 33.4096536, -111.9179198 33.4096544, -111.9179199 33.4096666, -111.9179216 33.4098777, -111.9180615 33.4098768))",POINT (-111.9179906 33.4097656),323.3,3480.5,24
,816,807610357.0,,apartments,,,"POLYGON ((-111.9353153 33.4094192, -111.9351899 33.4094197, -111.9351859 33.4087749, -111.9353086 33.4087738, -111.9353153 33.4094192))",POINT (-111.9352499 33.4090981),825.9,8889.6,22
,817,807610358.0,,apartments,,,"POLYGON ((-111.9353272 33.4087549, -111.9350851 33.4087557, -111.9350834 33.4086631, -111.9353255 33.4086606, -111.9353272 33.4087549))",POINT (-111.9352057 33.4087086),233.4,2512.5,22
,818,813242559.0,,parking,,,"POLYGON ((-111.9348323 33.4089488, -111.9344016 33.4089484, -111.9344024 33.408454, -111.934569 33.4084542, -111.934569 33.4084221, -111.9348331 33.4084224, -111.9348323 33.4089488))",POINT (-111.9346205 33.4086914),2285.4,24600.0,22
,819,815063218.0,,toilets,,,"POLYGON ((-111.9333405 33.4104606, -111.9332389 33.4104608, -111.9332386 33.4103576, -111.9333402 33.4103573, -111.9333405 33.4104606))",POINT (-111.9332896 33.4104091),109.2,1176.0,22
,820,815063221.0,,shelter,,,"POLYGON ((-111.9348056 33.409861, -111.9347507 33.409858, -111.9347577 33.4097674, -111.9348126 33.4097704, -111.9348056 33.409861))",POINT (-111.9347817 33.4098142),51.7,556.7,22
,821,815063222.0,,shelter,,,"POLYGON ((-111.9348014 33.4104028, -111.9347201 33.4103977, -111.9347278 33.4103122, -111.9347933 33.4103163, -111.934792 33.4103314, -111.9348078 33.4103324, -111.9348014 33.4104028))",POINT (-111.9347633 33.4103587),69.3,746.3,22
,822,842279255.0,,construction,,,"POLYGON ((-111.9441875 33.4225088, -111.9441882 33.4223484, -111.9441642 33.4223484, -111.9441642 33.4223402, -111.9439481 33.4223397, -111.9439484 33.4222281, -111.9441649 33.4222286, -111.9441649 33.4222173, -111.9441889 33.4222174, -111.9441895 33.4220555, -111.9441428 33.4220554, -111.9441428 33.422046, -111.94383 33.4220451, -111.94383 33.4220585, -111.9438176 33.4220585, -111.9438166 33.4222417, -111.9438336 33.4222418, -111.9438331 33.4223271, -111.94382 33.4223271, -111.9438189 33.4225316, -111.9439181 33.422532, -111.9439182 33.4225071, -111.94394 33.4225072, -111.9439399 33.4225208, -111.9441636 33.4225216, -111.9441636 33.4225087, -111.9441875 33.4225088))",POINT (-111.9439911 33.4222844),1515.7,16314.9,11
Chili's,823,842279256.0,,restaurant,,,"POLYGON ((-111.9446618 33.4222825, -111.9446641 33.4220872, -111.9446147 33.4220868, -111.9446149 33.4220741, -111.9445581 33.4220737, -111.944558 33.4220865, -111.9444345 33.4220856, -111.9444335 33.4221729, -111.9444161 33.4221727, -111.9444148 33.4222805, -111.9446618 33.4222825))",POINT (-111.9445439 33.4221841),488.3,5255.9,11
,824,842279257.0,,yes,,,"POLYGON ((-111.9455433 33.4222842, -111.9455434 33.4220882, -111.9452795 33.4220881, -111.9452794 33.4222841, -111.9455433 33.4222842))",POINT (-111.9454114 33.4221862),531.7,5722.6,11
,825,845775032.0,,yes,,,"POLYGON ((-111.908643 33.4149815, -111.9086437 33.4151418, -111.9084573 33.4151424, -111.9084571 33.4151068, -111.9084867 33.4151068, -111.9084861 33.4149403, -111.9086031 33.41494, -111.9086033 33.4149816, -111.908643 33.4149815))",POINT (-111.9085586 33.4150482),320.7,3451.8,20
,826,845775033.0,,roof,,,"POLYGON ((-111.9087466 33.4150148, -111.9086829 33.4150674, -111.9086827 33.4150903, -111.9087922 33.4151827, -111.9088697 33.4151186, -111.9087466 33.4150148))",POINT (-111.9087703 33.4150989),162.5,1749.5,20
,827,870986176.0,,yes,,,"POLYGON ((-111.9086174 33.4306468, -111.9086171 33.4305376, -111.9084195 33.430538, -111.9084194 33.4304841, -111.9083533 33.4304842, -111.908025 33.4304847, -111.9080253 33.4306478, -111.9086174 33.4306468))",POINT (-111.9082967 33.4305726),881.7,9491.0,5
,828,872138143.0,,yes,,,"POLYGON ((-111.9299186 33.4239049, -111.9300213 33.4238184, -111.9301046 33.4237692, -111.9301351 33.4237395, -111.9301615 33.4236683, -111.9301961 33.423675, -111.9302269 33.4235354, -111.9295954 33.4231406, -111.9294805 33.423267, -111.9295364 33.4233078, -111.9294623 33.4234155, -111.9295984 33.4235037, -111.9297184 33.423424, -111.9298241 33.4234944, -111.9297753 33.4235487, -111.9298749 33.4235597, -111.9299654 33.4236632, -111.929945 33.4236835, -111.9298088 33.4237497, -111.9299186 33.4239049))",POINT (-111.929863 33.4234963),2285.9,24605.5,8
,829,875558696.0,,apartments,,,"POLYGON ((-111.9158639 33.4091226, -111.9158353 33.4091219, -111.9158357 33.4091378, -111.9156754 33.4091374, -111.915675 33.4091215, -111.9156547 33.4091209, -111.915656 33.4089375, -111.9156759 33.4089372, -111.9156755 33.4089216, -111.9158353 33.4089205, -111.9158349 33.4089368, -111.9158642 33.4089365, -111.9158639 33.4091226))",POINT (-111.9157594 33.4090294),450.9,4853.1,25
,830,895314154.0,,yes,,,"POLYGON ((-111.9083042 33.4118368, -111.9077193 33.411835, -111.9077075 33.4119393, -111.9077104 33.4125039, -111.9083046 33.4124976, -111.9083045 33.412477, -111.9083044 33.4122029, -111.9083042 33.4118368))",POINT (-111.9080064 33.4121685),4079.4,43909.8,25
,831,895314155.0,,yes,,,"POLYGON ((-111.9083044 33.4122029, -111.9085798 33.412203, -111.9085777 33.4124955, -111.9085338 33.4124938, -111.9085304 33.4124761, -111.9083045 33.412477, -111.9083044 33.4122029))",POINT (-111.9084428 33.4123412),782.3,8420.5,25
,832,895314158.0,,yes,,,"POLYGON ((-111.908763 33.4118202, -111.9081049 33.4118241, -111.9081065 33.4113228, -111.9087652 33.4113175, -111.9087629 33.4114862, -111.9085841 33.4114891, -111.9085818 33.4116498, -111.9086378 33.4116494, -111.9086317 33.4115924, -111.9087794 33.4115941, -111.9087807 33.4116675, -111.9087643 33.4116675, -111.908763 33.4118202))",POINT (-111.9084198 33.4115728),3193.7,34376.3,25
,833,895314159.0,,yes,,,"POLYGON ((-111.9084857 33.4131176, -111.9084851 33.4128371, -111.9077407 33.4128387, -111.9077441 33.4131158, -111.9084857 33.4131176))",POINT (-111.9081147 33.4129772),2135.2,22983.0,25
