name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway
,2234,294244609,848,845,1,176.7551498,,,0,service,7,"LINESTRING (-111.9232354 33.4183341, -111.9231812 33.4183742, -111.922811 33.4186503, -111.9224631 33.4187978, -111.9221452 33.4189869, -111.9219521 33.4194212)",bike;walk,1
,2235,294244609,848,846,1,66.16241189,,,0,service,7,"LINESTRING (-111.9232354 33.4183341, -111.9234206 33.4181787, -111.9234954 33.4178081)",bike;walk,1
,2236,294244609,846,848,1,66.16241189,,,0,service,7,"LINESTRING (-111.9234954 33.4178081, -111.9234206 33.4181787, -111.9232354 33.4183341)",bike;walk,1
,2237,294244669,845,843,1,56.05834346,,,0,service,7,"LINESTRING (-111.9219521 33.4194212, -111.9213526 33.4193597)",bike;walk,1
,2238,294244669,843,845,1,56.05834346,,,0,service,7,"LINESTRING (-111.9213526 33.4193597, -111.9219521 33.4194212)",bike;walk,1
,2239,294244669,843,236,1,60.1429435,,,0,service,7,"LINESTRING (-111.9213526 33.4193597, -111.9212894 33.4188214)",bike;walk,1
,2240,294244669,236,843,1,60.1429435,,,0,service,7,"LINESTRING (-111.9212894 33.4188214, -111.9213526 33.4193597)",bike;walk,1
,2241,294244914,847,3973,1,236.6629917,,,0,service,7,"LINESTRING (-111.9228355 33.4202623, -111.9228361 33.4198362, -111.9228222 33.4197931, -111.9224761 33.4197214, -111.9216004 33.4195421, -111.9213751 33.4195365, -111.9213844 33.4198141, -111.9213895 33.4199556)",bike;walk,1
,2242,294244914,3973,847,1,236.6629917,,,0,service,7,"LINESTRING (-111.9213895 33.4199556, -111.9213844 33.4198141, -111.9213751 33.4195365, -111.9216004 33.4195421, -111.9224761 33.4197214, -111.9228222 33.4197931, -111.9228361 33.4198362, -111.9228355 33.4202623)",bike;walk,1
,2243,294326401,848,849,1,63.4771142,,,0,service,7,"LINESTRING (-111.9232354 33.4183341, -111.9227335 33.4179463)",bike;walk,1
,2244,294326401,849,848,1,63.4771142,,,0,service,7,"LINESTRING (-111.9227335 33.4179463, -111.9232354 33.4183341)",bike;walk,1
East Tempe Marketplace Drive,2245,298744123,850,518,1,18.02544389,2,,3800,service,7,"LINESTRING (-111.9092699 33.4319755, -111.9090764 33.4319897)",bike;walk,0
East Tempe Marketplace Drive,2246,298744123,518,4224,1,26.0361042,2,,3800,service,7,"LINESTRING (-111.9090764 33.4319897, -111.9087961 33.432)",bike;walk,0
West Rio Salado Parkway,2247,305490057,430,3832,1,10.81548102,2,35,3800,secondary,4,"LINESTRING (-111.9428468 33.4292652, -111.9428211 33.4292268, -111.9427932 33.4292071, -111.9427707 33.4291942)",bike;auto;walk,0
East 6th Street,2248,305490058,27,3893,1,9.466197186,1,25,1900,residential,6,"LINESTRING (-111.9400719 33.424345, -111.9399699 33.4243446)",bike;auto;walk,1
East 6th Street,2249,305490058,3893,27,1,9.466197186,1,25,1900,residential,6,"LINESTRING (-111.9399699 33.4243446, -111.9400719 33.424345)",bike;auto;walk,1
East 6th Street,2250,305490058,3893,685,1,1.633516404,1,25,1900,residential,6,"LINESTRING (-111.9399699 33.4243446, -111.9399523 33.4243448)",bike;auto;walk,1
East 6th Street,2251,305490058,685,3893,1,1.633516404,1,25,1900,residential,6,"LINESTRING (-111.9399523 33.4243448, -111.9399699 33.4243446)",bike;auto;walk,1
East 6th Street,2252,305490058,685,2511,1,11.07181723,1,25,1900,residential,6,"LINESTRING (-111.9399523 33.4243448, -111.939833 33.4243454)",bike;auto;walk,1
East 6th Street,2253,305490058,2511,685,1,11.07181723,1,25,1900,residential,6,"LINESTRING (-111.939833 33.4243454, -111.9399523 33.4243448)",bike;auto;walk,1
East 6th Street,2254,305490058,2511,28,1,52.59385478,1,25,1900,residential,6,"LINESTRING (-111.939833 33.4243454, -111.9392663 33.4243488)",bike;auto;walk,1
East 6th Street,2255,305490058,28,2511,1,52.59385478,1,25,1900,residential,6,"LINESTRING (-111.9392663 33.4243488, -111.939833 33.4243454)",bike;auto;walk,1
West Rio Salado Parkway,2256,305490059,3846,740,1,34.28664012,3,,5700,secondary,4,"LINESTRING (-111.9430137 33.4296434, -111.9429722 33.4295963, -111.9429203 33.4295496, -111.9428945 33.4295157, -111.9428737 33.429453, -111.9428674 33.4293722)",bike;auto;walk,0
South Ash Avenue,2257,305490060,1278,1876,1,30.26952788,1,30,1900,tertiary,5,"LINESTRING (-111.9433518 33.4260281, -111.9433615 33.4263002)",bike;auto;walk,1
South Ash Avenue,2258,305490060,1876,1278,1,30.26952788,1,30,1900,tertiary,5,"LINESTRING (-111.9433615 33.4263002, -111.9433518 33.4260281)",bike;auto;walk,1
South Ash Avenue,2259,305490060,1876,1873,1,29.77191413,1,30,1900,tertiary,5,"LINESTRING (-111.9433615 33.4263002, -111.9433638 33.4263633, -111.9433563 33.4265053, -111.9433453 33.4265671)",bike;auto;walk,1
South Ash Avenue,2260,305490060,1873,1876,1,29.77191413,1,30,1900,tertiary,5,"LINESTRING (-111.9433453 33.4265671, -111.9433563 33.4265053, -111.9433638 33.4263633, -111.9433615 33.4263002)",bike;auto;walk,1
South Ash Avenue,2261,305490060,1873,3240,1,54.17908692,1,30,1900,tertiary,5,"LINESTRING (-111.9433453 33.4265671, -111.9433249 33.4266814, -111.9432746 33.4268558, -111.9432121 33.4269901, -111.9431874 33.4270337)",bike;auto;walk,1
South Ash Avenue,2262,305490060,3240,1873,1,54.17908692,1,30,1900,tertiary,5,"LINESTRING (-111.9431874 33.4270337, -111.9432121 33.4269901, -111.9432746 33.4268558, -111.9433249 33.4266814, -111.9433453 33.4265671)",bike;auto;walk,1
South Ash Avenue,2263,305490060,3240,1279,1,21.82440324,1,30,1900,tertiary,5,"LINESTRING (-111.9431874 33.4270337, -111.9431405 33.4271163, -111.9430789 33.4272077)",bike;auto;walk,1
South Ash Avenue,2264,305490060,1279,3240,1,21.82440324,1,30,1900,tertiary,5,"LINESTRING (-111.9430789 33.4272077, -111.9431405 33.4271163, -111.9431874 33.4270337)",bike;auto;walk,1
South Maple Avenue,2265,305490061,853,4050,1,63.72710353,,,0,unclassified,11,"LINESTRING (-111.9412736 33.4254885, -111.9412724 33.425398, -111.9412695 33.4249154)",bike;auto;walk,1
South Maple Avenue,2266,305490061,4050,853,1,63.72710353,,,0,unclassified,11,"LINESTRING (-111.9412695 33.4249154, -111.9412724 33.425398, -111.9412736 33.4254885)",bike;auto;walk,1
South Maple Avenue,2267,305490061,4050,856,1,64.14836392,,,0,unclassified,11,"LINESTRING (-111.9412695 33.4249154, -111.9412691 33.4243385)",bike;auto;walk,1
South Maple Avenue,2268,305490061,856,4050,1,64.14836392,,,0,unclassified,11,"LINESTRING (-111.9412691 33.4243385, -111.9412695 33.4249154)",bike;auto;walk,1
South Maple Avenue,2269,305490062,3590,1891,1,16.17470215,,,0,residential,6,"LINESTRING (-111.9412513 33.426127, -111.9412751 33.4259829)",bike;auto;walk,1
South Maple Avenue,2270,305490062,1891,3590,1,16.17470215,,,0,residential,6,"LINESTRING (-111.9412751 33.4259829, -111.9412513 33.426127)",bike;auto;walk,1
South Maple Avenue,2271,305490062,1891,853,1,54.97507151,,,0,residential,6,"LINESTRING (-111.9412751 33.4259829, -111.9412734 33.4255894, -111.9412736 33.4254885)",bike;auto;walk,1
South Maple Avenue,2272,305490062,853,1891,1,54.97507151,,,0,residential,6,"LINESTRING (-111.9412736 33.4254885, -111.9412734 33.4255894, -111.9412751 33.4259829)",bike;auto;walk,1
South Farmer Avenue,2273,305490063,5,1273,1,64.83942299,,25,0,residential,6,"LINESTRING (-111.9442882 33.4254677, -111.944289 33.4253792, -111.9442932 33.4248846)",bike;auto;walk,1
South Farmer Avenue,2274,305490063,1273,5,1,64.83942299,,25,0,residential,6,"LINESTRING (-111.9442932 33.4248846, -111.944289 33.4253792, -111.9442882 33.4254677)",bike;auto;walk,1
South Farmer Avenue,2275,305490063,1273,6,1,62.82100718,,25,0,residential,6,"LINESTRING (-111.9442932 33.4248846, -111.9443033 33.4243197)",bike;auto;walk,1
South Farmer Avenue,2276,305490063,6,1273,1,62.82100718,,25,0,residential,6,"LINESTRING (-111.9443033 33.4243197, -111.9442932 33.4248846)",bike;auto;walk,1
South Farmer Avenue,2277,305490063,6,3804,1,64.67123569,,25,0,residential,6,"LINESTRING (-111.9443033 33.4243197, -111.9443013 33.4237381)",bike;auto;walk,1
South Farmer Avenue,2278,305490063,3804,6,1,64.67123569,,25,0,residential,6,"LINESTRING (-111.9443013 33.4237381, -111.9443033 33.4243197)",bike;auto;walk,1
South Farmer Avenue,2279,305490063,3804,7,1,62.38062999,,25,0,residential,6,"LINESTRING (-111.9443013 33.4237381, -111.9442993 33.4231771)",bike;auto;walk,1
South Farmer Avenue,2280,305490063,7,3804,1,62.38062999,,25,0,residential,6,"LINESTRING (-111.9442993 33.4231771, -111.9443013 33.4237381)",bike;auto;walk,1
South Farmer Avenue,2281,305490063,7,3452,1,87.65189136,,25,0,residential,6,"LINESTRING (-111.9442993 33.4231771, -111.9442865 33.4223889)",bike;auto;walk,1
South Farmer Avenue,2282,305490063,3452,7,1,87.65189136,,25,0,residential,6,"LINESTRING (-111.9442865 33.4223889, -111.9442993 33.4231771)",bike;auto;walk,1
South Farmer Avenue,2283,305490063,3452,8,1,55.17182821,,25,0,residential,6,"LINESTRING (-111.9442865 33.4223889, -111.9442806 33.4219919, -111.9442755 33.4219392, -111.9442661 33.4218936)",bike;auto;walk,1
South Farmer Avenue,2284,305490063,8,3452,1,55.17182821,,25,0,residential,6,"LINESTRING (-111.9442661 33.4218936, -111.9442755 33.4219392, -111.9442806 33.4219919, -111.9442865 33.4223889)",bike;auto;walk,1
South Farmer Avenue,2285,305490063,8,3531,1,21.13950364,,25,0,residential,6,"LINESTRING (-111.9442661 33.4218936, -111.944256 33.421843, -111.9442502 33.4217971, -111.9442462 33.4217045)",bike;auto;walk,1
South Farmer Avenue,2286,305490063,3531,8,1,21.13950364,,25,0,residential,6,"LINESTRING (-111.9442462 33.4217045, -111.9442502 33.4217971, -111.944256 33.421843, -111.9442661 33.4218936)",bike;auto;walk,1
South Farmer Avenue,2287,305490063,3531,323,1,36.1852393,,25,0,residential,6,"LINESTRING (-111.9442462 33.4217045, -111.9442507 33.4213791)",bike;auto;walk,1
South Farmer Avenue,2288,305490063,323,3531,1,36.1852393,,25,0,residential,6,"LINESTRING (-111.9442507 33.4213791, -111.9442462 33.4217045)",bike;auto;walk,1
South Farmer Avenue,2289,305490063,323,9,1,82.40660252,,25,0,residential,6,"LINESTRING (-111.9442507 33.4213791, -111.9442504 33.4211204, -111.9442498 33.420638)",bike;auto;walk,1
South Farmer Avenue,2290,305490063,9,323,1,82.40660252,,25,0,residential,6,"LINESTRING (-111.9442498 33.420638, -111.9442504 33.4211204, -111.9442507 33.4213791)",bike;auto;walk,1
South Farmer Avenue,2291,305490063,9,10,1,32.21365288,,25,0,residential,6,"LINESTRING (-111.9442498 33.420638, -111.9442479 33.4203483)",bike;auto;walk,1
South Farmer Avenue,2292,305490063,10,9,1,32.21365288,,25,0,residential,6,"LINESTRING (-111.9442479 33.4203483, -111.9442498 33.420638)",bike;auto;walk,1
South Farmer Avenue,2293,305490063,10,11,1,105.2351902,,25,0,residential,6,"LINESTRING (-111.9442479 33.4203483, -111.9442466 33.4200963, -111.944246 33.4198275, -111.944246 33.4194019)",bike;auto;walk,1
South Farmer Avenue,2294,305490063,11,10,1,105.2351902,,25,0,residential,6,"LINESTRING (-111.944246 33.4194019, -111.944246 33.4198275, -111.9442466 33.4200963, -111.9442479 33.4203483)",bike;auto;walk,1
South Farmer Avenue,2295,305490063,11,3164,1,40.53059042,,25,0,residential,6,"LINESTRING (-111.944246 33.4194019, -111.9442456 33.4191934, -111.9442454 33.4190374)",bike;auto;walk,1
South Farmer Avenue,2296,305490063,3164,11,1,40.53059042,,25,0,residential,6,"LINESTRING (-111.9442454 33.4190374, -111.9442456 33.4191934, -111.944246 33.4194019)",bike;auto;walk,1
South Farmer Avenue,2297,305490063,3164,12,1,13.34339443,,25,0,residential,6,"LINESTRING (-111.9442454 33.4190374, -111.9442453 33.4189174)",bike;auto;walk,1
South Farmer Avenue,2298,305490063,12,3164,1,13.34339443,,25,0,residential,6,"LINESTRING (-111.9442453 33.4189174, -111.9442454 33.4190374)",bike;auto;walk,1
South Farmer Avenue,2299,305490063,12,3163,1,18.55844254,,25,0,residential,6,"LINESTRING (-111.9442453 33.4189174, -111.9442451 33.4187505)",bike;auto;walk,1
South Farmer Avenue,2300,305490063,3163,12,1,18.55844254,,25,0,residential,6,"LINESTRING (-111.9442451 33.4187505, -111.9442453 33.4189174)",bike;auto;walk,1
South Farmer Avenue,2301,305490063,3163,13,1,107.547791,,25,0,residential,6,"LINESTRING (-111.9442451 33.4187505, -111.9442449 33.4185663, -111.9442446 33.4183228, -111.9442439 33.4177833)",bike;auto;walk,1
South Farmer Avenue,2302,305490063,13,3163,1,107.547791,,25,0,residential,6,"LINESTRING (-111.9442439 33.4177833, -111.9442446 33.4183228, -111.9442449 33.4185663, -111.9442451 33.4187505)",bike;auto;walk,1
South Farmer Avenue,2303,305490063,13,4146,1,32.84708754,,25,0,residential,6,"LINESTRING (-111.9442439 33.4177833, -111.944243 33.4174879)",bike;auto;walk,1
South Farmer Avenue,2304,305490063,4146,13,1,32.84708754,,25,0,residential,6,"LINESTRING (-111.944243 33.4174879, -111.9442439 33.4177833)",bike;auto;walk,1
South Farmer Avenue,2305,305490063,4146,4144,1,12.52054874,,25,0,residential,6,"LINESTRING (-111.944243 33.4174879, -111.944243 33.4173753)",bike;auto;walk,1
South Farmer Avenue,2306,305490063,4144,4146,1,12.52054874,,25,0,residential,6,"LINESTRING (-111.944243 33.4173753, -111.944243 33.4174879)",bike;auto;walk,1
South Farmer Avenue,2307,305490063,4144,4145,1,29.2111213,,25,0,residential,6,"LINESTRING (-111.944243 33.4173753, -111.9442432 33.4172052, -111.9442425 33.4171126)",bike;auto;walk,1
South Farmer Avenue,2308,305490063,4145,4144,1,29.2111213,,25,0,residential,6,"LINESTRING (-111.9442425 33.4171126, -111.9442432 33.4172052, -111.944243 33.4173753)",bike;auto;walk,1
South Farmer Avenue,2309,305490063,4145,14,1,32.29130681,,25,0,residential,6,"LINESTRING (-111.9442425 33.4171126, -111.944241 33.4168222)",bike;auto;walk,1
South Farmer Avenue,2310,305490063,14,4145,1,32.29130681,,25,0,residential,6,"LINESTRING (-111.944241 33.4168222, -111.9442425 33.4171126)",bike;auto;walk,1
South Farmer Avenue,2311,305490063,14,3172,1,30.51190058,,25,0,residential,6,"LINESTRING (-111.944241 33.4168222, -111.9442407 33.4165478)",bike;auto;walk,1
South Farmer Avenue,2312,305490063,3172,14,1,30.51190058,,25,0,residential,6,"LINESTRING (-111.9442407 33.4165478, -111.944241 33.4168222)",bike;auto;walk,1
South Farmer Avenue,2313,305490063,3172,3170,1,37.77292702,,25,0,residential,6,"LINESTRING (-111.9442407 33.4165478, -111.9442405 33.4163013, -111.9442404 33.4162081)",bike;auto;walk,1
South Farmer Avenue,2314,305490063,3170,3172,1,37.77292702,,25,0,residential,6,"LINESTRING (-111.9442404 33.4162081, -111.9442405 33.4163013, -111.9442407 33.4165478)",bike;auto;walk,1
South Farmer Avenue,2315,305490063,3170,15,1,15.60065097,,25,0,residential,6,"LINESTRING (-111.9442404 33.4162081, -111.9442403 33.4160678)",bike;auto;walk,1
South Farmer Avenue,2316,305490063,15,3170,1,15.60065097,,25,0,residential,6,"LINESTRING (-111.9442403 33.4160678, -111.9442404 33.4162081)",bike;auto;walk,1
South Farmer Avenue,2317,305490063,15,16,1,159.4363858,,25,0,residential,6,"LINESTRING (-111.9442403 33.4160678, -111.9442386 33.4153056, -111.9442376 33.4148785, -111.9442396 33.414851, -111.944247 33.4148214, -111.944249 33.4147939, -111.944248 33.4147162, -111.9442483 33.4146347)",bike;auto;walk,1
South Farmer Avenue,2318,305490063,16,15,1,159.4363858,,25,0,residential,6,"LINESTRING (-111.9442483 33.4146347, -111.944248 33.4147162, -111.944249 33.4147939, -111.944247 33.4148214, -111.9442396 33.414851, -111.9442376 33.4148785, -111.9442386 33.4153056, -111.9442403 33.4160678)",bike;auto;walk,1
South Farmer Avenue,2319,305490064,3,3153,1,17.05685126,1,,1900,tertiary,5,"LINESTRING (-111.9442567 33.4295155, -111.9442632 33.4293622)",bike;auto;walk,1
South Farmer Avenue,2320,305490064,3153,3,1,17.05685126,1,,1900,tertiary,5,"LINESTRING (-111.9442632 33.4293622, -111.9442567 33.4295155)",bike;auto;walk,1
South Farmer Avenue,2321,305490064,3153,4,1,25.35658698,1,,1900,tertiary,5,"LINESTRING (-111.9442632 33.4293622, -111.9442672 33.4292694, -111.9442868 33.4292012, -111.9443252 33.4291446)",bike;auto;walk,1
South Farmer Avenue,2322,305490064,4,3153,1,25.35658698,1,,1900,tertiary,5,"LINESTRING (-111.9443252 33.4291446, -111.9442868 33.4292012, -111.9442672 33.4292694, -111.9442632 33.4293622)",bike;auto;walk,1
West 3rd Street,2323,305490066,689,3900,1,1.920992706,1,25,1900,residential,6,"LINESTRING (-111.9399633 33.4273851, -111.939984 33.4273851)",bike;auto;walk,1
West 3rd Street,2324,305490066,3900,689,1,1.920992706,1,25,1900,residential,6,"LINESTRING (-111.939984 33.4273851, -111.9399633 33.4273851)",bike;auto;walk,1
West 3rd Street,2325,305490066,3900,105,1,7.786085371,1,25,1900,residential,6,"LINESTRING (-111.939984 33.4273851, -111.9400185 33.427385, -111.9400679 33.4273849)",bike;auto;walk,1
West 3rd Street,2326,305490066,105,3900,1,7.786085371,1,25,1900,residential,6,"LINESTRING (-111.9400679 33.4273849, -111.9400185 33.427385, -111.939984 33.4273851)",bike;auto;walk,1
West 3rd Street,2327,305490066,105,3148,1,134.0175161,1,25,1900,residential,6,"LINESTRING (-111.9400679 33.4273849, -111.940159 33.4273839, -111.941512 33.4273775)",bike;auto;walk,1
West 3rd Street,2328,305490066,3148,105,1,134.0175161,1,25,1900,residential,6,"LINESTRING (-111.941512 33.4273775, -111.940159 33.4273839, -111.9400679 33.4273849)",bike;auto;walk,1
West 3rd Street,2329,305490066,3148,49,1,121.3456323,1,25,1900,residential,6,"LINESTRING (-111.941512 33.4273775, -111.9420474 33.4273706, -111.9422487 33.4273804, -111.942421 33.4274122, -111.9425921 33.4274644, -111.9426753 33.4274993, -111.9427719 33.4275569)",bike;auto;walk,1
West 3rd Street,2330,305490066,49,3148,1,121.3456323,1,25,1900,residential,6,"LINESTRING (-111.9427719 33.4275569, -111.9426753 33.4274993, -111.9425921 33.4274644, -111.942421 33.4274122, -111.9422487 33.4273804, -111.9420474 33.4273706, -111.941512 33.4273775)",bike;auto;walk,1
South Oak Street,2331,305492832,259,3428,1,54.72066296,,,0,residential,6,"LINESTRING (-111.9142668 33.4146813, -111.9142652 33.4145788, -111.9142626 33.4141892)",bike;auto;walk,1
South Oak Street,2332,305492832,3428,259,1,54.72066296,,,0,residential,6,"LINESTRING (-111.9142626 33.4141892, -111.9142652 33.4145788, -111.9142668 33.4146813)",bike;auto;walk,1
South Oak Street,2333,305492832,3428,1012,1,14.37786652,,,0,residential,6,"LINESTRING (-111.9142626 33.4141892, -111.9142615 33.4140599)",bike;auto;walk,1
South Oak Street,2334,305492832,1012,3428,1,14.37786652,,,0,residential,6,"LINESTRING (-111.9142615 33.4140599, -111.9142626 33.4141892)",bike;auto;walk,1
South Oak Street,2335,305492832,1012,136,1,55.49875699,,,0,residential,6,"LINESTRING (-111.9142615 33.4140599, -111.9142573 33.4135608)",bike;auto;walk,1
South Oak Street,2336,305492832,136,1012,1,55.49875699,,,0,residential,6,"LINESTRING (-111.9142573 33.4135608, -111.9142615 33.4140599)",bike;auto;walk,1
South Oak Street,2337,305492832,136,3945,1,54.42386272,,,0,residential,6,"LINESTRING (-111.9142573 33.4135608, -111.9142653 33.4130714)",bike;auto;walk,1
South Oak Street,2338,305492832,3945,136,1,54.42386272,,,0,residential,6,"LINESTRING (-111.9142653 33.4130714, -111.9142573 33.4135608)",bike;auto;walk,1
South Oak Street,2339,305492832,3945,137,1,52.34471887,,,0,residential,6,"LINESTRING (-111.9142653 33.4130714, -111.9142573 33.4126007)",bike;auto;walk,1
South Oak Street,2340,305492832,137,3945,1,52.34471887,,,0,residential,6,"LINESTRING (-111.9142573 33.4126007, -111.9142653 33.4130714)",bike;auto;walk,1
South Oak Street,2341,305492832,137,3942,1,54.40767761,,,0,residential,6,"LINESTRING (-111.9142573 33.4126007, -111.9142573 33.4121114)",bike;auto;walk,1
South Oak Street,2342,305492832,3942,137,1,54.40767761,,,0,residential,6,"LINESTRING (-111.9142573 33.4121114, -111.9142573 33.4126007)",bike;auto;walk,1
South Oak Street,2343,305492832,3942,138,1,53.94065892,,,0,residential,6,"LINESTRING (-111.9142573 33.4121114, -111.9142573 33.4116263)",bike;auto;walk,1
South Oak Street,2344,305492832,138,3942,1,53.94065892,,,0,residential,6,"LINESTRING (-111.9142573 33.4116263, -111.9142573 33.4121114)",bike;auto;walk,1
East Cedar Street,2345,318478627,861,73,1,58.3477188,,,0,residential,6,"LINESTRING (-111.9215725 33.411344, -111.9209439 33.4113482)",bike;auto;walk,1
East Cedar Street,2346,318478627,73,861,1,58.3477188,,,0,residential,6,"LINESTRING (-111.9209439 33.4113482, -111.9215725 33.411344)",bike;auto;walk,1
East Cedar Street,2347,318478627,73,230,1,60.63116139,,,0,residential,6,"LINESTRING (-111.9209439 33.4113482, -111.9202907 33.4113526)",bike;auto;walk,1
East Cedar Street,2348,318478627,230,73,1,60.63116139,,,0,residential,6,"LINESTRING (-111.9202907 33.4113526, -111.9209439 33.4113482)",bike;auto;walk,1
East Cedar Street,2349,318478627,230,862,1,24.01294584,,,0,residential,6,"LINESTRING (-111.9202907 33.4113526, -111.920032 33.4113543)",bike;auto;walk,1
East Cedar Street,2350,318478627,862,230,1,24.01294584,,,0,residential,6,"LINESTRING (-111.920032 33.4113543, -111.9202907 33.4113526)",bike;auto;walk,1
South Farmer Avenue,2351,323157924,863,864,1,183.5986628,,,0,residential,6,"LINESTRING (-111.9457728 33.4264284, -111.9447027 33.4264321, -111.944657 33.426483, -111.9446461 33.4268521, -111.9446243 33.4268812, -111.9445197 33.4268885, -111.9442762 33.426894)",bike;auto;walk,1
South Farmer Avenue,2352,323157924,864,863,1,183.5986628,,,0,residential,6,"LINESTRING (-111.9442762 33.426894, -111.9445197 33.4268885, -111.9446243 33.4268812, -111.9446461 33.4268521, -111.944657 33.426483, -111.9447027 33.4264321, -111.9457728 33.4264284)",bike;auto;walk,1
South McClintock Drive,2353,327757100,3811,3093,1,19.92614455,3,40,5700,secondary,4,"LINESTRING (-111.9091153 33.413681, -111.9091151 33.4135679, -111.9091151 33.4135018)",bike;auto;walk,1
South McClintock Drive,2354,327757100,3093,3811,1,19.92614455,2,40,3800,secondary,4,"LINESTRING (-111.9091151 33.4135018, -111.9091151 33.4135679, -111.9091153 33.413681)",bike;auto;walk,1
South McClintock Drive,2355,327757100,3093,3096,1,21.70525762,3,40,5700,secondary,4,"LINESTRING (-111.9091151 33.4135018, -111.9091153 33.4133066)",bike;auto;walk,1
South McClintock Drive,2356,327757100,3096,3093,1,21.70525762,2,40,3800,secondary,4,"LINESTRING (-111.9091153 33.4133066, -111.9091151 33.4135018)",bike;auto;walk,1
South McClintock Drive,2357,327757100,3096,3442,1,13.82862954,3,40,5700,secondary,4,"LINESTRING (-111.9091153 33.4133066, -111.9091056 33.4131825)",bike;auto;walk,1
South McClintock Drive,2358,327757100,3442,3096,1,13.82862954,2,40,3800,secondary,4,"LINESTRING (-111.9091056 33.4131825, -111.9091153 33.4133066)",bike;auto;walk,1
South McClintock Drive,2359,327757100,3442,3537,1,21.60556501,3,40,5700,secondary,4,"LINESTRING (-111.9091056 33.4131825, -111.909107 33.4129882)",bike;auto;walk,1
South McClintock Drive,2360,327757100,3537,3442,1,21.60556501,2,40,3800,secondary,4,"LINESTRING (-111.909107 33.4129882, -111.9091056 33.4131825)",bike;auto;walk,1
South McClintock Drive,2361,327757100,3537,3533,1,22.4280167,3,40,5700,secondary,4,"LINESTRING (-111.909107 33.4129882, -111.909107 33.4127865)",bike;auto;walk,1
South McClintock Drive,2362,327757100,3533,3537,1,22.4280167,2,40,3800,secondary,4,"LINESTRING (-111.909107 33.4127865, -111.909107 33.4129882)",bike;auto;walk,1
South McClintock Drive,2363,327757100,3533,3535,1,8.662582056,3,40,5700,secondary,4,"LINESTRING (-111.909107 33.4127865, -111.909108 33.4127086)",bike;auto;walk,1
South McClintock Drive,2364,327757100,3535,3533,1,8.662582056,2,40,3800,secondary,4,"LINESTRING (-111.909108 33.4127086, -111.909107 33.4127865)",bike;auto;walk,1
South McClintock Drive,2365,327757100,3535,4141,1,27.08903212,3,40,5700,secondary,4,"LINESTRING (-111.909108 33.4127086, -111.9091115 33.412465)",bike;auto;walk,1
South McClintock Drive,2366,327757100,4141,3535,1,27.08903212,2,40,3800,secondary,4,"LINESTRING (-111.9091115 33.412465, -111.909108 33.4127086)",bike;auto;walk,1
East University Drive,2367,329703992,5263,1481,1,299.3138249,2,35,3800,secondary,4,"LINESTRING (-111.930766 33.4220427, -111.9332209 33.4220178, -111.9339909 33.4220122)",bike;auto;walk,0
East University Drive,2368,329703992,1481,3125,1,80.16771338,2,35,3800,secondary,4,"LINESTRING (-111.9339909 33.4220122, -111.9348546 33.4220008)",bike;auto;walk,0
East University Drive,2369,329703992,3125,5251,1,10.62742304,2,35,3800,secondary,4,"LINESTRING (-111.9348546 33.4220008, -111.9349691 33.4220021)",bike;auto;walk,0
South Mill Avenue,2370,333522314,5261,693,1,7.142790534,2,30,3800,primary,3,"LINESTRING (-111.9399677 33.4296814, -111.9399703 33.4297456)",bike;auto;walk,0
South Mill Avenue,2371,333522314,693,852,1,50.26187185,2,30,3800,primary,3,"LINESTRING (-111.9399703 33.4297456, -111.9399734 33.4300281, -111.9399748 33.4301976)",bike;auto;walk,0
,2372,338703079,543,870,1,82.60120269,,,0,service,7,"LINESTRING (-111.9117818 33.4104819, -111.9119291 33.4106179, -111.9120026 33.4106678, -111.9123416 33.4106616, -111.9123316 33.4104644)",bike;walk,1
,2373,338703079,870,543,1,82.60120269,,,0,service,7,"LINESTRING (-111.9123316 33.4104644, -111.9123416 33.4106616, -111.9120026 33.4106678, -111.9119291 33.4106179, -111.9117818 33.4104819)",bike;walk,1
East Apartment,2374,338703882,883,884,1,60.52873784,,,0,service,7,"LINESTRING (-111.9220711 33.4130955, -111.9227232 33.4131008)",bike;walk,1
East Apartment,2375,338703882,884,883,1,60.52873784,,,0,service,7,"LINESTRING (-111.9227232 33.4131008, -111.9220711 33.4130955)",bike;walk,1
East Apartment,2376,338703883,871,872,1,117.8529315,,,0,service,7,"LINESTRING (-111.9152738 33.4089315, -111.9147587 33.4089279, -111.9147568 33.4091256, -111.9152745 33.4091291)",bike;walk,1
East Apartment,2377,338703883,872,871,1,117.8529315,,,0,service,7,"LINESTRING (-111.9152745 33.4091291, -111.9147568 33.4091256, -111.9147587 33.4089279, -111.9152738 33.4089315)",bike;walk,1
East Apartment,2378,338703884,875,873,1,111.0699075,,,0,service,7,"LINESTRING (-111.9155475 33.4094363, -111.9160222 33.4094388, -111.9160237 33.4092348, -111.9155462 33.4092324)",bike;walk,1
East Apartment,2379,338703884,873,875,1,111.0699075,,,0,service,7,"LINESTRING (-111.9155462 33.4092324, -111.9160237 33.4092348, -111.9160222 33.4094388, -111.9155475 33.4094363)",bike;walk,1
