link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,lanes,capacity,allowed_uses,notes
11887,Peckham High Street,260621252,5573,6490,1,"LINESTRING (-0.068473 51.4739135, -0.0684264 51.4739235, -0.0681012 51.4739755)",1,26.67,trunk,2,32,,,auto,
11888,Peckham High Street,260621253,5573,6491,1,"LINESTRING (-0.068473 51.4739135, -0.0685451 51.473933, -0.0685769 51.4739521, -0.0687013 51.4740269)",1,20.48,secondary,4,32,,,auto,
11889,Albany Road,260633581,6614,6602,1,"LINESTRING (-0.0862055 51.4838478, -0.0862437 51.4837985, -0.0863224 51.4837682)",1,12.49,secondary,4,32,,,auto,
11890,Humphrey Street,260633582,6201,850,1,"LINESTRING (-0.0761711 51.4880283, -0.076312 51.4879453)",1,13.43,secondary,4,32,,,auto,
11891,Great George Street,260763236,6455,6897,1,"LINESTRING (-0.12631 51.5010147, -0.1261406 51.5009977)",1,11.88,primary,3,32,,,auto,
11892,Hicken Road,261247944,2132,1351,1,"LINESTRING (-0.1170684 51.4570733, -0.116872 51.4573932, -0.1167933 51.4575267, -0.1162008 51.457508, -0.1161254 51.4575052)",1,100.24,residential,6,32,,,auto,
11893,Hicken Road,261247944,1351,2132,1,"LINESTRING (-0.1161254 51.4575052, -0.1162008 51.457508, -0.1167933 51.4575267, -0.116872 51.4573932, -0.1170684 51.4570733)",1,100.24,residential,6,32,,,auto,
11894,Oak Square,261251443,3729,4435,1,"LINESTRING (-0.1219241 51.4687817, -0.1212055 51.4690753, -0.1202645 51.4681825)",1,178.29,residential,6,32,,,auto,
11895,Oak Square,261251443,4435,3729,1,"LINESTRING (-0.1202645 51.4681825, -0.1212055 51.4690753, -0.1219241 51.4687817)",1,178.29,residential,6,32,,,auto,
11896,St. Stephen's Terrace,261362159,86,4206,1,"LINESTRING (-0.1212501 51.4787086, -0.1213388 51.4785631, -0.1213846 51.4784909, -0.1214392 51.4784076)",1,35.94,residential,6,32,,,auto,
11897,St. Stephen's Terrace,261362159,1461,2291,1,"LINESTRING (-0.1215168 51.4781337, -0.1215191 51.4780481, -0.1215004 51.4779523, -0.1214711 51.4777127, -0.1214469 51.4774902, -0.1214105 51.4772836, -0.1214069 51.4772135)",1,102.68,residential,6,32,,,auto,
11898,St. Stephen's Terrace,261362159,4206,1461,1,"LINESTRING (-0.1214392 51.4784076, -0.1214703 51.4783167, -0.1214925 51.4782367, -0.121506 51.4781847, -0.1215168 51.4781337)",1,30.94,residential,6,32,,,auto,
11899,St. Stephen's Terrace,261362159,4206,86,1,"LINESTRING (-0.1214392 51.4784076, -0.1213846 51.4784909, -0.1213388 51.4785631, -0.1212501 51.4787086)",1,35.94,residential,6,32,,,auto,
11900,St. Stephen's Terrace,261362159,2291,1461,1,"LINESTRING (-0.1214069 51.4772135, -0.1214105 51.4772836, -0.1214469 51.4774902, -0.1214711 51.4777127, -0.1215004 51.4779523, -0.1215191 51.4780481, -0.1215168 51.4781337)",1,102.68,residential,6,32,,,auto,
11901,St. Stephen's Terrace,261362159,1461,4206,1,"LINESTRING (-0.1215168 51.4781337, -0.121506 51.4781847, -0.1214925 51.4782367, -0.1214703 51.4783167, -0.1214392 51.4784076)",1,30.94,residential,6,32,,,auto,
11902,Grosvenor Road,262459553,6974,6975,1,"LINESTRING (-0.1415707 51.4851505, -0.1410804 51.4850693, -0.1401152 51.4849314, -0.1397027 51.4849246, -0.1394036 51.4849397, -0.1392427 51.484953, -0.1389718 51.4849856, -0.1383267 51.4850917, -0.137961 51.4851581)",1,255.97,trunk,2,48,,,auto,
11903,Grosvenor Road,262459553,6975,6974,1,"LINESTRING (-0.137961 51.4851581, -0.1383267 51.4850917, -0.1389718 51.4849856, -0.1392427 51.484953, -0.1394036 51.4849397, -0.1397027 51.4849246, -0.1401152 51.4849314, -0.1410804 51.4850693, -0.1415707 51.4851505)",1,255.97,trunk,2,48,,,auto,
11904,Borough High Street,262568147,424,6976,1,"LINESTRING (-0.0894365 51.5052133, -0.0894661 51.5051938, -0.0894915 51.5051731)",1,5.88,primary,3,48,1,,auto,
11905,Borough High Street,262568147,6976,424,1,"LINESTRING (-0.0894915 51.5051731, -0.0894661 51.5051938, -0.0894365 51.5052133)",1,5.88,primary,3,48,2,,auto,
11906,Southwark Bridge Road,262780750,5878,6977,1,"LINESTRING (-0.1003803 51.4969859, -0.1003531 51.4969977)",1,2.29,primary,3,32,,,auto,
11907,Newington Causeway,262783478,6978,6979,1,"LINESTRING (-0.0998006 51.496455, -0.0997842 51.4964936, -0.0997742 51.4965163)",1,7.06,primary,3,48,2,,auto,
11908,Newington Causeway,262783478,6979,6978,1,"LINESTRING (-0.0997742 51.4965163, -0.0997842 51.4964936, -0.0998006 51.496455)",1,7.06,primary,3,48,2,,auto,
11909,Newington Causeway,262783481,6980,6981,1,"LINESTRING (-0.0995934 51.496658, -0.0996577 51.49658)",1,9.75,primary,3,48,2,,auto,
11910,Newington Causeway,262786349,6800,6982,1,"LINESTRING (-0.0996886 51.4967216, -0.099649 51.4967741, -0.0996175 51.496809, -0.0995167 51.4968272)",1,18.17,primary,3,48,,,auto,
11911,St. Rule Street,265056027,6983,3645,1,"LINESTRING (-0.1431402 51.4703992, -0.1430247 51.4702808, -0.1428189 51.4700697, -0.1427853 51.4700176, -0.1426432 51.4698105, -0.1425091 51.4694973)",1,110.20,residential,6,32,,,auto,
11912,St. Rule Street,265056027,3645,6984,1,"LINESTRING (-0.1425091 51.4694973, -0.1424085 51.4692811, -0.142328 51.4691359, -0.1422043 51.4689961)",1,59.86,residential,6,32,,,auto,
11913,St. Rule Street,265056027,6984,3645,1,"LINESTRING (-0.1422043 51.4689961, -0.142328 51.4691359, -0.1424085 51.4692811, -0.1425091 51.4694973)",1,59.86,residential,6,32,,,auto,
11914,St. Rule Street,265056027,3645,6983,1,"LINESTRING (-0.1425091 51.4694973, -0.1426432 51.4698105, -0.1427853 51.4700176, -0.1428189 51.4700697, -0.1430247 51.4702808, -0.1431402 51.4703992)",1,110.20,residential,6,32,,,auto,
11915,Stockwell Road,266550338,6372,6985,1,"LINESTRING (-0.1168829 51.4663318, -0.1168663 51.4663111, -0.1168554 51.4662977)",1,4.24,trunk,2,48,1,,auto,
11916,Stockwell Road,266550338,6985,6986,1,"LINESTRING (-0.1168554 51.4662977, -0.1165883 51.4659332)",1,44.55,trunk,2,48,1,,auto,
11917,Stockwell Road,266550338,6987,6988,1,"LINESTRING (-0.117535 51.4670504, -0.1174952 51.4670171, -0.1174613 51.466981)",1,9.27,trunk,2,48,1,,auto,
11918,Stockwell Road,266550338,6989,6987,1,"LINESTRING (-0.1178715 51.4673315, -0.1178304 51.4672967, -0.117535 51.4670504)",1,38.99,trunk,2,48,1,,auto,
11919,Stockwell Road,266550338,2143,6372,1,"LINESTRING (-0.117376 51.4668965, -0.1172488 51.4667297, -0.11709 51.4665577, -0.1168829 51.4663318)",1,71.52,trunk,2,48,1,,auto,
11920,Stockwell Road,266550338,6988,2143,1,"LINESTRING (-0.1174613 51.466981, -0.1174079 51.4669208, -0.117376 51.4668965)",1,11.14,trunk,2,48,1,,auto,
11921,Stockwell Road,266550338,6986,6985,1,"LINESTRING (-0.1165883 51.4659332, -0.1168554 51.4662977)",1,44.55,trunk,2,48,1,,auto,
11922,Stockwell Road,266550338,6987,6989,1,"LINESTRING (-0.117535 51.4670504, -0.1178304 51.4672967, -0.1178715 51.4673315)",1,38.99,trunk,2,48,1,,auto,
11923,Stockwell Road,266550338,6988,6987,1,"LINESTRING (-0.1174613 51.466981, -0.1174952 51.4670171, -0.117535 51.4670504)",1,9.27,trunk,2,48,1,,auto,
11924,Stockwell Road,266550338,2143,6988,1,"LINESTRING (-0.117376 51.4668965, -0.1174079 51.4669208, -0.1174613 51.466981)",1,11.14,trunk,2,48,1,,auto,
11925,Stockwell Road,266550338,6985,6372,1,"LINESTRING (-0.1168554 51.4662977, -0.1168663 51.4663111, -0.1168829 51.4663318)",1,4.24,trunk,2,48,1,,auto,
11926,Stockwell Road,266550338,6372,2143,1,"LINESTRING (-0.1168829 51.4663318, -0.11709 51.4665577, -0.1172488 51.4667297, -0.117376 51.4668965)",1,71.52,trunk,2,48,1,,auto,
11927,Stockwell Road,266584262,3731,6990,1,"LINESTRING (-0.1200759 51.4697905, -0.1199371 51.4696344, -0.1197332 51.469398, -0.1196789 51.4693343, -0.119557 51.4691757)",1,77.26,trunk,2,48,1,,auto,
11928,Stockwell Road,266584262,6991,3731,1,"LINESTRING (-0.1204399 51.4702097, -0.1200759 51.4697905)",1,52.99,trunk,2,48,1,,auto,
11929,Stockwell Road,266584262,6990,1390,1,"LINESTRING (-0.119557 51.4691757, -0.1195449 51.469157, -0.1195291 51.4691351, -0.11951 51.46911, -0.1193984 51.4689786)",1,24.53,trunk,2,48,1,,auto,
11930,Stockwell Road,266584262,6990,3731,1,"LINESTRING (-0.119557 51.4691757, -0.1196789 51.4693343, -0.1197332 51.469398, -0.1199371 51.4696344, -0.1200759 51.4697905)",1,77.26,trunk,2,48,1,,auto,
11931,Stockwell Road,266584262,1390,6990,1,"LINESTRING (-0.1193984 51.4689786, -0.11951 51.46911, -0.1195291 51.4691351, -0.1195449 51.469157, -0.119557 51.4691757)",1,24.53,trunk,2,48,1,,auto,
11932,Stockwell Road,266584262,3731,6991,1,"LINESTRING (-0.1200759 51.4697905, -0.1204399 51.4702097)",1,52.99,trunk,2,48,1,,auto,
11933,Stockwell Road,266584264,6992,116,1,"LINESTRING (-0.1221657 51.4723201, -0.1221357 51.4722808, -0.1221122 51.472241, -0.1220873 51.4721959, -0.1221109 51.4721374)",1,21.56,trunk,2,48,1,,auto,
11934,Stockwell Road,266584264,6993,6992,1,"LINESTRING (-0.1221913 51.472351, -0.122182 51.4723362, -0.1221657 51.4723201)",1,3.88,trunk,2,48,1,,auto,
11935,Masey Mews,266587898,6994,6995,1,"LINESTRING (-0.1130916 51.4572754, -0.1143633 51.4570799, -0.1144403 51.4570681)",1,96.25,residential,6,32,,,auto,
11936,Masey Mews,266587898,6995,6994,1,"LINESTRING (-0.1144403 51.4570681, -0.1143633 51.4570799, -0.1130916 51.4572754)",1,96.25,residential,6,32,,,auto,
11937,Stockwell Road,267255522,6996,6997,1,"LINESTRING (-0.1163853 51.4657514, -0.1164274 51.4657081, -0.1164407 51.4656842, -0.1164361 51.4656266)",1,14.85,residential,6,32,,,auto,
11938,St. Francis Road,268655651,1571,6998,1,"LINESTRING (-0.0823884 51.4610955, -0.0822755 51.4610223)",1,11.29,residential,6,32,,,auto,
11939,St. Francis Road,268655651,6998,1571,1,"LINESTRING (-0.0822755 51.4610223, -0.0823884 51.4610955)",1,11.29,residential,6,32,,,auto,
11940,Brixton Station Road,271734950,3917,4391,1,"LINESTRING (-0.1105126 51.4633768, -0.1101519 51.4634274, -0.1097234 51.4634989, -0.1093141 51.4635653, -0.1089329 51.46364)",1,113.33,residential,6,32,,,auto,
11941,Brixton Station Road,271734950,4388,3917,1,"LINESTRING (-0.1126494 51.4632214, -0.11258 51.4632108, -0.1124692 51.4632126, -0.111886 51.4632312, -0.111692 51.4632351, -0.1113741 51.4632586, -0.1110653 51.4632917, -0.1105126 51.4633768)",1,149.86,residential,6,32,,,auto,
11942,Sunray Avenue,276512548,3887,3893,1,"LINESTRING (-0.0910198 51.4592717, -0.090379 51.4596021, -0.089678 51.4599661)",1,120.85,residential,6,32,,,auto,
11943,Sunray Avenue,276512548,3893,3887,1,"LINESTRING (-0.089678 51.4599661, -0.090379 51.4596021, -0.0910198 51.4592717)",1,120.85,residential,6,32,,,auto,
11944,Windsor Walk,281801936,6999,6868,1,"LINESTRING (-0.0898791 51.4681565, -0.0899304 51.4682413)",1,10.08,residential,6,,,,auto,
11945,Windsor Walk,281801936,6868,6999,1,"LINESTRING (-0.0899304 51.4682413, -0.0898791 51.4681565)",1,10.08,residential,6,,,,auto,
11946,London Bridge Street,282348826,6521,7000,1,"LINESTRING (-0.0875878 51.5056875, -0.0875522 51.5056278, -0.0875195 51.5055637, -0.0875016 51.5055411, -0.0874748 51.5055172, -0.0874401 51.5054943, -0.0869431 51.5052307, -0.0866718 51.50509)",1,93.74,unclassified,20,16,,,auto,
11947,London Bridge Street,282498335,7000,6730,1,"LINESTRING (-0.0866718 51.50509, -0.086616 51.5050601, -0.0865225 51.5050096)",1,13.66,unclassified,20,16,,,auto,
11948,Fenham Road,282871890,4895,2674,1,"LINESTRING (-0.0617454 51.4777295, -0.0626902 51.4774168)",1,74.10,residential,6,32,,,auto,
11949,Fenham Road,282871890,2674,2676,1,"LINESTRING (-0.0626902 51.4774168, -0.062809 51.4773844, -0.0629595 51.4773696, -0.0634613 51.4773375)",1,54.47,residential,6,32,,,auto,
11950,Fenham Road,282871890,2674,4895,1,"LINESTRING (-0.0626902 51.4774168, -0.0617454 51.4777295)",1,74.10,residential,6,32,,,auto,
11951,Fenham Road,282871890,2676,2674,1,"LINESTRING (-0.0634613 51.4773375, -0.0629595 51.4773696, -0.062809 51.4773844, -0.0626902 51.4774168)",1,54.47,residential,6,32,,,auto,
11952,Arabella Street,283572864,7001,7002,1,"LINESTRING (-0.06976 51.4979583, -0.0704957 51.497735)",1,56.66,residential,6,32,,,auto,
11953,Arabella Street,283572864,7002,7001,1,"LINESTRING (-0.0704957 51.497735, -0.06976 51.4979583)",1,56.66,residential,6,32,,,auto,
11954,Freda Street,283572865,7003,7001,1,"LINESTRING (-0.0699576 51.4982167, -0.06976 51.4979583)",1,31.82,residential,6,32,,,auto,
11955,Freda Street,283572865,7001,5705,1,"LINESTRING (-0.06976 51.4979583, -0.0696661 51.4978882, -0.0692237 51.4977574)",1,44.05,residential,6,32,,,auto,
11956,Freda Street,283572865,7001,7003,1,"LINESTRING (-0.06976 51.4979583, -0.0699576 51.4982167)",1,31.82,residential,6,32,,,auto,
11957,Freda Street,283572865,5705,7001,1,"LINESTRING (-0.0692237 51.4977574, -0.0696661 51.4978882, -0.06976 51.4979583)",1,44.05,residential,6,32,,,auto,
11958,Bricklayers Arms Roundabout,285295090,5796,5335,1,"LINESTRING (-0.0863887 51.4941714, -0.0864075 51.4942246, -0.0864093 51.4942537, -0.0864073 51.4943035, -0.0863971 51.4943607)",1,21.23,trunk,2,48,2,,auto,
11959,Bricklayers Arms Roundabout,285295094,7004,5794,1,"LINESTRING (-0.0852653 51.4940022, -0.0853068 51.4939766, -0.0853919 51.4939568, -0.0854454 51.4939501, -0.0854999 51.4939416, -0.0855726 51.4939331)",1,23.12,trunk,2,48,3,,auto,
11960,John Crane Street,286248716,7005,7006,1,"LINESTRING (-0.0918966 51.4828884, -0.0924765 51.4828349)",1,40.59,residential,6,32,,,auto,
11961,John Crane Street,286248716,7006,7005,1,"LINESTRING (-0.0924765 51.4828349, -0.0918966 51.4828884)",1,40.59,residential,6,32,,,auto,
11962,Bradenham Close,286252588,7007,7005,1,"LINESTRING (-0.0919327 51.483029, -0.0918966 51.4828884)",1,15.83,residential,6,32,,,auto,
11963,Bradenham Close,286252588,7005,7008,1,"LINESTRING (-0.0918966 51.4828884, -0.0918228 51.4825506)",1,37.91,residential,6,32,,,auto,
11964,Bradenham Close,286252588,7005,7007,1,"LINESTRING (-0.0918966 51.4828884, -0.0919327 51.483029)",1,15.83,residential,6,32,,,auto,
11965,Bradenham Close,286252588,7008,7005,1,"LINESTRING (-0.0918228 51.4825506, -0.0918966 51.4828884)",1,37.91,residential,6,32,,,auto,
11966,Dundas Road,286603250,7009,7010,1,"LINESTRING (-0.1087247 51.4733116, -0.1087907 51.4732974, -0.1097715 51.4731056)",1,76.04,residential,6,32,,,auto,
11967,Dundas Road,286603250,7010,7011,1,"LINESTRING (-0.1097715 51.4731056, -0.1098322 51.4730917, -0.1102288 51.4730264, -0.1104496 51.4729949, -0.1106046 51.4730253, -0.1106393 51.4730321)",1,62.36,residential,6,32,,,auto,
11968,Dundas Road,286603250,7010,7009,1,"LINESTRING (-0.1097715 51.4731056, -0.1087907 51.4732974, -0.1087247 51.4733116)",1,76.04,residential,6,32,,,auto,
11969,Dundas Road,286603250,7011,7010,1,"LINESTRING (-0.1106393 51.4730321, -0.1106046 51.4730253, -0.1104496 51.4729949, -0.1102288 51.4730264, -0.1098322 51.4730917, -0.1097715 51.4731056)",1,62.36,residential,6,32,,,auto,
11970,Old Kent Road,288081442,7012,7013,1,"LINESTRING (-0.0637123 51.4828392, -0.0638252 51.4828812, -0.0642396 51.4830712, -0.0644045 51.4831418, -0.064816 51.4833274, -0.0648353 51.4833355)",1,95.39,trunk,2,48,2,,auto,
11971,Old Kent Road,288081442,7013,4651,1,"LINESTRING (-0.0648353 51.4833355, -0.0648754 51.4833511, -0.0649676 51.4833921)",1,11.12,trunk,2,48,2,,auto,
11972,Old Kent Road,288081442,2655,7012,1,"LINESTRING (-0.0636721 51.48282, -0.0637123 51.4828392)",1,3.51,trunk,2,48,2,,auto,
11973,Peckham High Street,288244782,7014,7015,1,"LINESTRING (-0.0642851 51.4740486, -0.0639098 51.474061)",1,26.03,trunk,2,32,3,,auto,
11974,Peckham High Street,288244783,5027,7016,1,"LINESTRING (-0.063982 51.4739448, -0.0644567 51.4739274)",1,32.93,trunk,2,32,3,,auto,
11975,Peckham High Street,288244784,7015,7017,1,"LINESTRING (-0.0639098 51.474061, -0.0638223 51.4740639)",1,6.07,trunk,2,32,2,,auto,
11976,Peckham High Street,288244785,7016,7018,1,"LINESTRING (-0.0644567 51.4739274, -0.0645613 51.4739218)",1,7.27,trunk,2,32,2,,auto,
11977,Meeting House Lane,288244787,7016,7019,1,"LINESTRING (-0.0644567 51.4739274, -0.0644889 51.4739504, -0.0645173 51.4739798, -0.0645309 51.4740405)",1,14.02,tertiary,5,32,1,,auto,
11978,Consort Road,288244788,7015,1881,1,"LINESTRING (-0.0639098 51.474061, -0.0638693 51.4740479, -0.0638347 51.4740179, -0.0638192 51.4739508)",1,14.81,residential,6,32,1,,auto,
11979,Southwark Street,289511845,7020,7021,1,"LINESTRING (-0.0903424 51.5048431, -0.0902437 51.5048589, -0.0901558 51.5048693, -0.0900163 51.5048679)",1,22.90,primary,3,32,,,auto,
11980,Southwark Street,289511845,2081,7020,1,"LINESTRING (-0.0904964 51.5048235, -0.0903424 51.5048431)",1,10.88,primary,3,32,,,auto,
11981,Southwark Street,289511845,7022,2081,1,"LINESTRING (-0.0909033 51.5047304, -0.0907863 51.504773, -0.0904964 51.5048235)",1,30.22,primary,3,32,,,auto,
11982,Lambeth Road,289700825,7023,7024,1,"LINESTRING (-0.1072848 51.4974951, -0.1074727 51.4974528)",1,13.83,unclassified,20,48,,,auto,
11983,Lambeth Road,289700825,7024,7025,1,"LINESTRING (-0.1074727 51.4974528, -0.1075357 51.4974384)",1,4.65,unclassified,20,48,,,auto,
11984,Lambeth Road,289700825,7024,7023,1,"LINESTRING (-0.1074727 51.4974528, -0.1072848 51.4974951)",1,13.83,unclassified,20,48,,,auto,
11985,Lambeth Road,289700825,7025,7024,1,"LINESTRING (-0.1075357 51.4974384, -0.1074727 51.4974528)",1,4.65,unclassified,20,48,,,auto,
11986,Baytree Road,290266994,7026,7027,1,"LINESTRING (-0.1204243 51.4592941, -0.120523 51.4593644, -0.1205511 51.4594026, -0.120553 51.4594062, -0.120586 51.4594677, -0.120602 51.4594973, -0.1206483 51.4595872, -0.1206725 51.4596341, -0.1207268 51.4597347, -0.1207833 51.4598396, -0.1207944 51.4598637, -0.1207996 51.4598694, -0.1208325 51.4599286)",1,76.73,residential,6,32,1,,auto,
11987,Baytree Road,290266994,6920,7026,1,"LINESTRING (-0.1175278 51.4586847, -0.1175703 51.4586941, -0.1176378 51.458709, -0.1179069 51.4587654, -0.118264 51.4588404, -0.1184681 51.4588832, -0.1186334 51.4589142, -0.1189043 51.458965, -0.1189757 51.4589783, -0.1192834 51.459036, -0.1193524 51.4590498, -0.1200183 51.4591834, -0.1200519 51.4591901, -0.1202568 51.4592313, -0.1203534 51.4592614, -0.1203664 51.4592674, -0.1204243 51.4592941)",1,212.22,residential,6,32,1,,auto,
11988,Baytree Road,290266994,7027,7026,1,"LINESTRING (-0.1208325 51.4599286, -0.1207996 51.4598694, -0.1207944 51.4598637, -0.1207833 51.4598396, -0.1207268 51.4597347, -0.1206725 51.4596341, -0.1206483 51.4595872, -0.120602 51.4594973, -0.120586 51.4594677, -0.120553 51.4594062, -0.1205511 51.4594026, -0.120523 51.4593644, -0.1204243 51.4592941)",1,76.73,residential,6,32,1,,auto,
11989,Baytree Road,290266994,7026,6920,1,"LINESTRING (-0.1204243 51.4592941, -0.1203664 51.4592674, -0.1203534 51.4592614, -0.1202568 51.4592313, -0.1200519 51.4591901, -0.1200183 51.4591834, -0.1193524 51.4590498, -0.1192834 51.459036, -0.1189757 51.4589783, -0.1189043 51.458965, -0.1186334 51.4589142, -0.1184681 51.4588832, -0.118264 51.4588404, -0.1179069 51.4587654, -0.1176378 51.458709, -0.1175703 51.4586941, -0.1175278 51.4586847)",1,212.22,residential,6,32,1,,auto,
11990,Naylor Road,290369144,2653,5035,1,"LINESTRING (-0.0638184 51.480031, -0.0637132 51.4799171, -0.0636468 51.4798518, -0.0633698 51.4795678, -0.0632672 51.4794495, -0.0631257 51.4793175)",1,92.75,residential,6,32,,,auto,
11991,Naylor Road,290369144,5035,2653,1,"LINESTRING (-0.0631257 51.4793175, -0.0632672 51.4794495, -0.0633698 51.4795678, -0.0636468 51.4798518, -0.0637132 51.4799171, -0.0638184 51.480031)",1,92.75,residential,6,32,,,auto,
11992,Peckham Road,291888931,5586,7028,1,"LINESTRING (-0.0750592 51.4742447, -0.0748166 51.4741975)",1,17.60,trunk,2,32,,,auto,
11993,Peckham Road,291888931,7028,7029,1,"LINESTRING (-0.0748166 51.4741975, -0.0748026 51.4741948, -0.0747885 51.4741919, -0.0747324 51.4741804)",1,6.13,trunk,2,32,,,auto,
11994,Peckham Road,291888931,7029,941,1,"LINESTRING (-0.0747324 51.4741804, -0.0744767 51.474122, -0.0738015 51.4739143, -0.0735495 51.4738423, -0.0732763 51.4737647, -0.0730037 51.4736897, -0.0728017 51.4736333, -0.0724811 51.473562, -0.0723129 51.4735331)",1,182.65,trunk,2,32,,,auto,
