name,node_id,osm_node_id,ctrl_type,x_coord,y_coord,is_boundary,activity_type,poi_id,zone_id,notes
,4483,269493004,,-0.0655911,51.4989367,,,,,
,4484,130203294,,-0.0703191,51.5019607,,,,,
,4485,130203297,,-0.0681378,51.5012336,,,,,
,4486,269493311,,-0.0685361,51.4997069,,,,,
,4487,130203462,,-0.0685343,51.4997680,,,,,
,4488,35111015,,-0.0690364,51.4990337,,,,,
,4489,269494264,,-0.0684041,51.4995122,,,,,
,4490,269493312,,-0.0690535,51.4996967,,,,,
,4491,276502,,-0.0747102,51.5017997,,,,,
,4492,130202953,,-0.0731057,51.5032624,,,,,
,4493,35112757,,-0.0711132,51.4999050,,,,,
,4494,269498865,,-0.0701528,51.4999299,,,,,
,4495,269525501,,-0.0631530,51.5001434,,,,,
,4496,269525502,,-0.0636962,51.5000982,,,,,
,4497,269496899,,-0.0717681,51.5025898,,,,,
,4498,20626263,,-0.0744099,51.5034998,,,,,
,4499,101312717,,-0.0479079,51.4905855,,,,,
,4500,450931376,,-0.0466367,51.4831779,,,,,
,4501,104293316,,-0.0463707,51.4819027,,,,,
,4502,84689424,,-0.0474729,51.4843403,,,,,
,4503,101331577,,-0.0672217,51.4923852,,,,,
,4504,1316137571,,-0.0673161,51.4920387,,,,,
,4505,8047640321,,-0.0487358,51.4939838,,,,,
,4506,107551,signal,-0.0482907,51.4938105,,,,,
,4507,6620201494,,-0.0480536,51.4936929,,,,,
,4508,32441815,,-0.0462216,51.4843165,,,,,
,4509,269663779,,-0.0642412,51.4980767,,,,,
,4510,269663780,,-0.0640657,51.4975958,,,,,
,4511,104279153,,-0.0735569,51.4889844,,,,,
,4512,12237873,,-0.0654878,51.4850839,,,,,
,4513,12237874,,-0.0660072,51.4844556,,,,,
,4514,269759571,,-0.0651539,51.4856234,,,,,
,4515,269759578,,-0.0645294,51.4864493,,,,,
,4516,269759579,,-0.0644939,51.4862189,,,,,
,4517,269759580,,-0.0644609,51.4860245,,,,,
,4518,269759582,,-0.0637339,51.4864871,,,,,
,4519,269759584,,-0.0637119,51.4863097,,,,,
,4520,4309193978,,-0.0657357,51.4861502,,,,,
,4521,104283808,,-0.0636094,51.4863179,,,,,
,4522,269761338,,-0.0665203,51.4853453,,,,,
,4523,269766935,,-0.0703268,51.4855457,,,,,
,4524,269766939,,-0.0698806,51.4860961,,,,,
,4525,269766949,,-0.0703590,51.4867412,,,,,
,4526,269766951,,-0.0686279,51.4875513,,,,,
,4527,269766963,,-0.0706240,51.4880504,,,,,
,4528,104277905,,-0.0688503,51.4869768,,,,,
,4529,269766968,,-0.0707966,51.4871563,,,,,
,4530,269770762,,-0.0708771,51.4879042,,,,,
,4531,695743525,,-0.0652755,51.4883102,,,,,
,4532,104309969,,-0.0655732,51.4884859,,,,,
,4533,104336347,,-0.0656316,51.4880980,,,,,
,4534,269863067,,-0.0742627,51.5015438,,,,,
,4535,269863064,,-0.0744129,51.5016189,,,,,
,4536,269863424,,-0.0759977,51.5014006,,,,,
,4537,6021324333,,-0.0545944,51.4959871,,,,,
,4538,101323074,,-0.0662860,51.4985308,,,,,
,4539,101323509,,-0.0643264,51.4991353,,,,,
,4540,695105327,,-0.0678791,51.4987089,,,,,
,4541,130203449,,-0.0684288,51.4988578,,,,,
,4542,269880996,,-0.0498582,51.4944779,,,,,
,4543,269880997,,-0.0496534,51.4946555,,,,,
,4544,104304566,,-0.0571974,51.4930748,,,,,
,4545,276499,,-0.0733416,51.5010806,,,,,
,4546,3430464,,-0.0690996,51.5005269,,,,,
,4547,101321287,,-0.0651903,51.4978603,,,,,
,4548,89226740,,-0.1403661,51.4677521,,,,,
,4549,130203011,,-0.0755753,51.5040613,,,,,
,4550,7911601071,,-0.0756780,51.5039563,,,,,
,4551,5114009391,,-0.0891411,51.4801628,,,,,
,4552,7076670131,,-0.0853659,51.4793955,,,,,
,4553,33175018,,-0.0907114,51.4979854,,,,,
,4554,270463239,,-0.0855372,51.4690600,,,,,
,4555,270463238,,-0.0857098,51.4693088,,,,,
,4556,6062357661,,-0.0857037,51.4693505,,,,,
,4557,829870320,,-0.1069483,51.4928715,,,,,
,4558,101317329,,-0.0585334,51.4950910,,,,,
,4559,101313319,,-0.0541194,51.4913521,,,,,
,4560,27513215,,-0.0519022,51.4913004,,,,,
,4561,270934277,,-0.0480409,51.4923993,,,,,
,4562,100321336,,-0.0480112,51.4932391,,,,,
,4563,270934278,,-0.0483785,51.4931963,,,,,
,4564,271047693,,-0.0467468,51.4914349,,,,,
,4565,286349803,,-0.0482638,51.4885858,,,,,
,4566,270934790,,-0.0473547,51.4887903,,,,,
,4567,99315828,,-0.0490880,51.4883845,,,,,
,4568,99316110,,-0.0486589,51.4884916,,,,,
,4569,270934791,,-0.0465766,51.4889536,,,,,
,4570,99316113,,-0.0473372,51.4877863,,,,,
,4571,84752225,,-0.0465344,51.4889099,,,,,
,4572,9388707040,signal,-0.0922860,51.4691212,,,,,
,4573,9517547491,signal,-0.0929782,51.4718220,,,,,
,4574,60461222,,-0.0930228,51.4720428,,,,,
,4575,9388707041,signal,-0.0922347,51.4690481,,,,,
,4576,26560759,,-0.0941298,51.4789985,,,,,
,4577,5916062040,signal,-0.0940982,51.4788241,,,,,
,4578,6400828712,,-0.0939315,51.4769856,,,,,
,4579,105916872,signal,-0.0938039,51.4762709,,,,,
,4580,105681812,,-0.0934872,51.4754880,,,,,
,4581,9517478267,signal,-0.0944755,51.4821531,,,,,
,4582,7330328825,signal,-0.0943782,51.4809925,,,,,
,4583,90268298,,-0.0943617,51.4808727,,,,,
,4584,2180693488,,-0.1012418,51.4950422,,,,,
,4585,2180693485,,-0.1013209,51.4953219,,,,,
,4586,1696027857,signal,-0.1139414,51.5046182,,,,,
,4587,9208635707,signal,-0.1132002,51.5045748,,,,,
,4588,25468776,,-0.1132559,51.5045360,,,,,
,4589,1953721170,,-0.1139542,51.5051305,,,,,
,4590,107735,,-0.1136024,51.5051346,,,,,
,4591,107736,,-0.1133577,51.5050825,,,,,
,4592,4332955412,,-0.0454685,51.4898059,,,,,
,4593,100324381,,-0.0425049,51.4902518,,,,,
,4594,101302341,,-0.0424403,51.4883922,,,,,
,4595,101303211,,-0.0410298,51.4874435,,,,,
,4596,271047668,,-0.0434859,51.4885933,,,,,
,4597,9354388763,,-0.0392162,51.4895112,,,,,
,4598,271049921,,-0.0404866,51.4890304,,,,,
,4599,1658899500,signal,-0.0750006,51.5060483,,,,,
,4600,3715555372,,-0.0751054,51.5059016,,,,,
,4601,8994515125,,-0.0744441,51.5068667,,,,,
,4602,271388090,,-0.1367609,51.4853256,,,,,
,4603,271389597,,-0.1390717,51.4918832,,,,,
,4604,271388778,,-0.1392756,51.4919433,,,,,
,4605,272782122,,-0.1032207,51.4555573,,,,,
,4606,273203213,,-0.1316670,51.4886156,,,,,
,4607,273210216,,-0.1322344,51.4880699,,,,,
,4608,33776144,,-0.1055936,51.4569721,,,,,
,4609,111951818,,-0.1140294,51.4674490,,,,,
,4610,273509330,,-0.1138164,51.4669231,,,,,
,4611,273509334,,-0.1170221,51.4679021,,,,,
,4612,111951162,,-0.1124879,51.4692103,,,,,
,4613,1675018432,,-0.1193225,51.4655392,,,,,
,4614,1675018418,,-0.1189577,51.4650297,,,,,
,4615,273509343,,-0.1272702,51.4624469,,,,,
,4616,273509344,,-0.1272712,51.4623740,,,,,
,4617,273542302,,-0.1118657,51.4614118,,,,,
,4618,26706234,,-0.1114421,51.4614828,,,,,
,4619,274268700,,-0.1265100,51.4612754,,,,,
,4620,114277466,,-0.1207138,51.4575799,,,,,
,4621,114277688,,-0.1204306,51.4574997,,,,,
,4622,25497822,,-0.0937312,51.5061034,,,,,
,4623,106272174,,-0.0942933,51.5063648,,,,,
,4624,106273008,,-0.0938386,51.5047622,,,,,
,4625,247871488,,-0.0955260,51.5053236,,,,,
,4626,1038349424,,-0.0943498,51.5062669,,,,,
,4627,275404292,,-0.1015817,51.5075497,,,,,
,4628,275404453,,-0.1016194,51.5072173,,,,,
,4629,25497818,,-0.0951504,51.5066191,,,,,
,4630,275399347,,-0.0950288,51.5070871,,,,,
,4631,102954812,,-0.0649054,51.4685165,,,,,
,4632,102954937,,-0.0625204,51.4687867,,,,,
,4633,292685889,,-0.0598008,51.4637877,,,,,
,4634,292685418,,-0.0591450,51.4632560,,,,,
,4635,8899495809,signal,-0.1391352,51.4908227,,,,,
,4636,18130230,,-0.1382843,51.4904216,,,,,
,4637,6935427747,signal,-0.1345302,51.4888372,,,,,
,4638,6935427762,,-0.1382179,51.4881628,,,,,
,4639,102702865,,-0.0677130,51.4973086,,,,,
,4640,695105171,,-0.0687501,51.4971623,,,,,
,4641,276673625,,-0.1400880,51.4879199,,,,,
,4642,878054295,,-0.1400549,51.4878222,,,,,
,4643,18130223,,-0.1392945,51.4880145,,,,,
,4644,276673910,,-0.1389296,51.4871130,,,,,
Bermondsey Spa,4645,12237870,,-0.0739203,51.4906318,,,,,
,4646,9368915267,,-0.0751118,51.4911707,,,,,
,4647,277031996,,-0.0831626,51.5046241,,,,,
,4648,5577418605,,-0.0830146,51.5045677,,,,,
,4649,920592587,,-0.0562070,51.4767155,,,,,
,4650,102968252,,-0.0555486,51.4767006,,,,,
,4651,12239377,,-0.0649676,51.4833921,,,,,
,4652,2331597387,signal,-0.0661229,51.4838931,,,,,
,4653,5839057656,,-0.0663258,51.4839703,,,,,
,4654,13823637,,-0.0622451,51.4821821,,,,,
,4655,279391487,,-0.0701651,51.4793560,,,,,
,4656,286350003,,-0.0644941,51.4852063,,,,,
,4657,279391498,,-0.0421698,51.4825723,,,,,
,4658,279581207,,-0.0876052,51.4588591,,,,,
,4659,111967408,,-0.0890517,51.4580816,,,,,
,4660,111967412,,-0.0876290,51.4591176,,,,,
,4661,279581217,,-0.0910102,51.4561500,,,,,
,4662,279581211,,-0.0912567,51.4560889,,,,,
,4663,32928763,,-0.0960174,51.4562503,,,,,
,4664,32928764,,-0.0967069,51.4567201,,,,,
,4665,106290274,,-0.0800089,51.5021539,,,,,
,4666,25468848,,-0.0807850,51.5020332,,,,,
,4667,5121004826,signal,-0.0864607,51.4940406,,,,,
,4668,280145680,,-0.0878840,51.4941253,,,,,
,4669,108186,,-0.0862054,51.4940260,,,,,
,4670,102955804,,-0.0612562,51.4690040,,,,,
,4671,7500914000,,-0.0623556,51.4688187,,,,,
,4672,21516511,,-0.0610052,51.4691310,,,,,
,4673,2684369336,,-0.0997407,51.4966512,,,,,
,4674,2684347255,,-0.1002874,51.4969194,,,,,
,4675,247051669,,-0.0723163,51.4830943,,,,,
,4676,102969926,,-0.0588226,51.4764164,,,,,
,4677,96619947,,-0.1055272,51.4941169,,,,,
,4678,6491174857,,-0.1055169,51.4939676,,,,,
,4679,96619948,,-0.1053625,51.4945113,,,,,
,4680,281071169,,-0.1051683,51.4940502,,,,,
,4681,3537851563,,-0.1048845,51.4944321,,,,,
,4682,281072908,,-0.1052659,51.4940684,,,,,
,4683,8047640327,signal,-0.0450200,51.4918935,,,,,
,4684,281455060,,-0.0450959,51.4917866,,,,,
,4685,281455056,,-0.0450524,51.4920287,,,,,
,4686,21516496,,-0.0556700,51.4667513,,,,,
,4687,480517428,,-0.0530756,51.4684652,,,,,
,4688,282380694,,-0.0582479,51.4664769,,,,,
,4689,102949469,,-0.0597003,51.4652161,,,,,
,4690,102951335,,-0.0647520,51.4650566,,,,,
,4691,662838369,,-0.0659445,51.4649119,,,,,
,4692,280889539,,-0.0583977,51.4652959,,,,,
,4693,282380604,,-0.0580466,51.4651236,,,,,
,4694,282380725,,-0.0588069,51.4661806,,,,,
,4695,5137500238,,-0.0758867,51.5000982,,,,,
,4696,282879057,,-0.0759595,51.5001592,,,,,
,4697,4879520193,,-0.0757239,51.4999861,,,,,
,4698,25468846,,-0.0797962,51.5026680,,,,,
,4699,6711341063,,-0.0795254,51.5033667,,,,,
,4700,102706711,,-0.0797037,51.5005725,,,,,
,4701,102706712,,-0.0796843,51.5014746,,,,,
,4702,340512132,,-0.0809345,51.5020473,,,,,
,4703,285894129,,-0.0816569,51.5022395,,,,,
,4704,106293210,,-0.0821787,51.5004055,,,,,
,4705,451698403,,-0.0828028,51.4998140,,,,,
,4706,3684101806,,-0.0879193,51.5034771,,,,,
,4707,3684101799,,-0.0878556,51.5035537,,,,,
,4708,106291538,,-0.0882240,51.5021443,,,,,
,4709,3428444,,-0.0432943,51.4920880,,,,,
,4710,283124250,,-0.0434983,51.4923951,,,,,
,4711,100324788,,-0.0407809,51.4919007,,,,,
,4712,100324595,,-0.0435352,51.4909665,,,,,
,4713,5370445880,,-0.0367520,51.4905531,,,,,
,4714,100323790,,-0.0356510,51.4900367,,,,,
,4715,104352541,,-0.0789709,51.4975880,,,,,
,4716,283207075,,-0.0791240,51.4971009,,,,,
,4717,283207077,,-0.0796336,51.4971573,,,,,
,4718,102707154,,-0.0800223,51.4974708,,,,,
,4719,734956136,,-0.0795343,51.4975170,,,,,
,4720,102708335,,-0.0824970,51.4963286,,,,,
,4721,108121,,-0.0829696,51.4959282,,,,,
,4722,8562337727,signal,-0.0829989,51.4959054,,,,,
,4723,1163208961,,-0.0830190,51.4958898,,,,,
,4724,283207090,,-0.0869354,51.4965143,,,,,
,4725,768033359,,-0.0854431,51.4952570,,,,,
,4726,287453628,,-0.0854744,51.4985692,,,,,
,4727,7982777192,signal,-0.0892832,51.5053399,,,,,
,4728,1874579887,,-0.0891643,51.5054376,,,,,
,4729,3128371424,,-0.0382677,51.4837472,,,,,
Deptford,4730,101309706,,-0.0383684,51.4836594,,,,,
,4731,101309705,,-0.0382877,51.4836275,,,,,
,4732,33149513,,-0.0576000,51.4658290,,,,,
,4733,285642295,,-0.0567000,51.4631106,,,,,
,4734,285643255,,-0.0568026,51.4631660,,,,,
,4735,102943704,,-0.0569269,51.4645027,,,,,
,4736,102943402,,-0.0565321,51.4647380,,,,,
,4737,285664965,,-0.0579588,51.4650529,,,,,
,4738,102944213,,-0.0562242,51.4654389,,,,,
,4739,285667889,,-0.0567245,51.4657143,,,,,
,4740,285673691,,-0.0625661,51.4626239,,,,,
,4741,285674001,,-0.0617294,51.4620736,,,,,
,4742,285673770,,-0.0622210,51.4628198,,,,,
,4743,285674076,,-0.0622368,51.4628686,,,,,
,4744,285673788,,-0.0620245,51.4627842,,,,,
,4745,1535457231,,-0.0816431,51.5022649,,,,,
,4746,102944209,,-0.0554655,51.4640837,,,,,
,4747,6072253387,,-0.0552926,51.4648335,,,,,
,4748,286077287,,-0.0571197,51.4660202,,,,,
,4749,8449746910,,-0.0574520,51.4655573,,,,,
,4750,286077528,,-0.0575725,51.4654302,,,,,
,4751,99316366,,-0.0513768,51.4877854,,,,,
,4752,6376739230,,-0.0525232,51.4875525,,,,,
,4753,286349787,,-0.0505380,51.4885191,,,,,
,4754,286349788,,-0.0500471,51.4889639,,,,,
,4755,286349789,,-0.0494593,51.4890106,,,,,
,4756,286349796,,-0.0513093,51.4895027,,,,,
,4757,1636464749,,-0.0492013,51.4899376,,,,,
,4758,286349800,,-0.0490842,51.4899509,,,,,
,4759,286349801,,-0.0481722,51.4901575,,,,,
,4760,270934793,,-0.0465233,51.4905559,,,,,
,4761,286349804,,-0.0495858,51.4892305,,,,,
,4762,286349798,,-0.0499044,51.4897945,,,,,
,4763,286349802,,-0.0487549,51.4894057,,,,,
,4764,286349805,,-0.0478396,51.4896159,,,,,
,4765,286349806,,-0.0465095,51.4898450,,,,,
,4766,3218116198,,-0.0467585,51.4914602,,,,,
,4767,286349832,,-0.0564065,51.4849974,,,,,
,4768,104285060,,-0.0566764,51.4857752,,,,,
,4769,104284339,,-0.0568266,51.4877888,,,,,
,4770,286349841,,-0.0599809,51.4860821,,,,,
,4771,104286510,,-0.0619190,51.4860074,,,,,
,4772,104286176,,-0.0582481,51.4861781,,,,,
,4773,286349843,,-0.0599982,51.4862728,,,,,
,4774,104286912,,-0.0597989,51.4873140,,,,,
,4775,104286978,,-0.0593397,51.4873274,,,,,
,4776,104287041,,-0.0588630,51.4874450,,,,,
,4777,104286641,,-0.0607428,51.4866431,,,,,
,4778,286349891,,-0.0611183,51.4870754,,,,,
,4779,869993541,,-0.0609131,51.4871748,,,,,
,4780,286349880,,-0.0606751,51.4871856,,,,,
,4781,286349893,,-0.0611078,51.4869521,,,,,
,4782,286349933,,-0.0549146,51.4867440,,,,,
,4783,286349935,,-0.0546861,51.4868352,,,,,
,4784,4736438338,,-0.0624975,51.4861448,,,,,
,4785,286350034,,-0.0622489,51.4838140,,,,,
,4786,286350047,,-0.0615602,51.4817279,,,,,
,4787,420293968,,-0.0561498,51.4816491,,,,,
,4788,104289715,,-0.0556954,51.4817666,,,,,
,4789,104289686,,-0.0547567,51.4817532,,,,,
,4790,104289716,,-0.0537881,51.4817443,,,,,
,4791,104310158,,-0.0617953,51.4885654,,,,,
,4792,104310159,,-0.0619155,51.4888806,,,,,
,4793,286493213,,-0.0743198,51.4992324,,,,,
,4794,665849223,,-0.0737125,51.4988416,,,,,
,4795,286493181,,-0.0738571,51.4982624,,,,,
,4796,286493191,,-0.0745053,51.4986308,,,,,
,4797,286509332,,-0.0646791,51.4919348,,,,,
,4798,286509333,,-0.0639523,51.4919039,,,,,
,4799,105956603,,-0.0955090,51.4898295,,,,,
,4800,105956605,,-0.0958465,51.4903553,,,,,
,4801,287156194,,-0.0960443,51.4906957,,,,,
,4802,287156195,,-0.0962904,51.4909692,,,,,
,4803,7181475098,signal,-0.0817035,51.4631807,,,,,
,4804,4882290443,,-0.0818117,51.4631217,,,,,
,4805,104354999,,-0.0700908,51.4963097,,,,,
,4806,104356782,,-0.0697547,51.4954485,,,,,
,4807,8447406017,,-0.0745348,51.4937300,,,,,
,4808,287237787,,-0.0718062,51.4958561,,,,,
,4809,287237898,,-0.0716452,51.4948289,,,,,
,4810,287238824,,-0.0788722,51.4965976,,,,,
,4811,287238831,,-0.0786822,51.4963431,,,,,
,4812,287238897,,-0.0787863,51.4961595,,,,,
,4813,287238940,,-0.0799646,51.4968270,,,,,
,4814,108119,,-0.0808469,51.4971276,,,,,
,4815,287238993,,-0.0804034,51.4963068,,,,,
,4816,287239156,,-0.0807916,51.4964277,,,,,
,4817,287239189,,-0.0809493,51.4962236,,,,,
,4818,287239952,,-0.0812068,51.4942251,,,,,
,4819,287240317,,-0.0817035,51.4951257,,,,,
,4820,283218341,,-0.0822810,51.4948325,,,,,
,4821,287240872,,-0.0771358,51.4941751,,,,,
,4822,6236556495,,-0.0765648,51.4922876,,,,,
,4823,104340252,,-0.0774680,51.4892761,,,,,
,4824,2321714241,,-0.0775180,51.4893036,,,,,
,4825,287244661,,-0.0751197,51.4898167,,,,,
,4826,695690884,,-0.0695572,51.4886987,,,,,
,4827,5336220111,,-0.1030027,51.5061175,,,,,
,4828,287438189,,-0.1030685,51.5064737,,,,,
,4829,25472328,,-0.1030824,51.5055164,,,,,
,4830,30180512,,-0.0930079,51.5047087,,,,,
,4831,30180510,,-0.0932087,51.5044268,,,,,
,4832,287442496,,-0.0888000,51.5043357,,,,,
,4833,3401071671,,-0.0900478,51.5045644,,,,,
,4834,287453529,,-0.0872645,51.5022895,,,,,
,4835,106292337,,-0.0872381,51.5015420,,,,,
,4836,7616125840,,-0.0872835,51.5011120,,,,,
,4837,415560854,,-0.0873147,51.5004436,,,,,
,4838,4845793804,,-0.0875010,51.5001004,,,,,
,4839,287453541,,-0.0878645,51.5005293,,,,,
,4840,4845793805,,-0.0870762,51.5015170,,,,,
,4841,287453554,,-0.0922233,51.4998497,,,,,
,4842,60007209,,-0.0916730,51.5006704,,,,,
,4843,287453561,,-0.0911077,51.4998687,,,,,
,4844,287453569,,-0.0897304,51.5001433,,,,,
,4845,31350992,,-0.0908751,51.4995625,,,,,
,4846,1703297545,,-0.0912749,51.4993891,,,,,
,4847,287458735,,-0.0865328,51.4642798,,,,,
,4848,287458740,,-0.0881077,51.4646445,,,,,
,4849,287458741,,-0.0876716,51.4648323,,,,,
,4850,287458753,,-0.0872520,51.4650232,,,,,
,4851,287458761,,-0.0869121,51.4649651,,,,,
,4852,287458754,,-0.0879062,51.4650388,,,,,
,4853,287458755,,-0.0865381,51.4645939,,,,,
,4854,287458762,,-0.0884338,51.4649686,,,,,
,4855,287458763,,-0.0880016,51.4651352,,,,,
,4856,287458765,,-0.0875298,51.4654467,,,,,
,4857,287458766,,-0.0882960,51.4654188,,,,,
,4858,287460270,,-0.0868124,51.4655465,,,,,
,4859,287460284,,-0.0872032,51.4660570,,,,,
,4860,288026534,,-0.0661728,51.4952352,,,,,
,4861,1534825159,,-0.0650022,51.4940800,,,,,
,4862,1534825176,,-0.0683355,51.4956059,,,,,
,4863,104356978,,-0.0676231,51.4960206,,,,,
,4864,7443807878,,-0.0680132,51.4958861,,,,,
,4865,288026589,,-0.0685237,51.4962613,,,,,
,4866,287237518,,-0.0693954,51.4961134,,,,,
,4867,104355001,,-0.0699858,51.4960500,,,,,
,4868,287237757,,-0.0731768,51.4957294,,,,,
,4869,1534825166,,-0.0685625,51.4963467,,,,,
,4870,288026595,,-0.0702927,51.4944530,,,,,
,4871,104358050,,-0.0696394,51.4930322,,,,,
,4872,101331578,,-0.0695623,51.4927428,,,,,
,4873,288026597,,-0.0718922,51.4942178,,,,,
,4874,104358448,,-0.0651153,51.4928047,,,,,
,4875,104358264,,-0.0679312,51.4930802,,,,,
,4876,285616917,,-0.0517306,51.4657968,,,,,
,4877,6101492906,,-0.1129956,51.4838052,,,,,
,4878,3654005559,,-0.1105577,51.4849286,,,,,
,4879,863694533,,-0.0647473,51.4652318,,,,,
,4880,289258796,,-0.0651309,51.4634279,,,,,
,4881,289258989,,-0.0637774,51.4638764,,,,,
,4882,289264393,,-0.0616178,51.4621378,,,,,
,4883,289545001,,-0.0631301,51.4665158,,,,,
,4884,289542986,,-0.0645702,51.4680190,,,,,
,4885,925147604,,-0.0637571,51.4683016,,,,,
,4886,289545302,,-0.0658898,51.4687673,,,,,
,4887,102952606,,-0.0640606,51.4656730,,,,,
,4888,289549676,,-0.0626778,51.4648768,,,,,
,4889,289549724,,-0.0627093,51.4653364,,,,,
,4890,290025628,,-0.1139199,51.4531959,,,,,
,4891,111988681,,-0.0898150,51.4583414,,,,,
,4892,32929049,,-0.0884853,51.4577711,,,,,
,4893,105675226,,-0.0846997,51.4750490,,,,,
,4894,102981009,,-0.0630428,51.4792417,,,,,
,4895,102984484,,-0.0617454,51.4777295,,,,,
,4896,102986667,,-0.0662164,51.4743476,,,,,
,4897,102985585,,-0.0658108,51.4772291,,,,,
,4898,102988426,,-0.0650471,51.4778665,,,,,
,4899,102981234,,-0.0643506,51.4788612,,,,,
,4900,102988322,,-0.0653383,51.4786934,,,,,
,4901,102981232,,-0.0644951,51.4788347,,,,,
,4902,102988255,,-0.0670281,51.4784435,,,,,
,4903,306268460,,-0.0621381,51.4709176,,,,,
,4904,415749894,,-0.0620141,51.4708275,,,,,
,4905,306528367,,-0.0622415,51.4710008,,,,,
,4906,7601278755,signal,-0.1339030,51.4977085,,,,,
,4907,292685412,,-0.0578716,51.4631940,,,,,
,4908,292685166,,-0.0580091,51.4631083,,,,,
,4909,292686100,,-0.0585854,51.4635749,,,,,
,4910,292685850,,-0.0582978,51.4637381,,,,,
,4911,292685852,,-0.0581261,51.4636419,,,,,
,4912,292685854,,-0.0584608,51.4635082,,,,,
,4913,292686094,,-0.0591325,51.4637419,,,,,
,4914,292685942,,-0.0575473,51.4629254,,,,,
,4915,292686103,,-0.0580006,51.4632875,,,,,
,4916,299433265,,-0.0671893,51.4710071,,,,,
,4917,6385980137,,-0.0650198,51.4833278,,,,,
,4918,293774450,,-0.0648932,51.4684352,,,,,
,4919,923020990,,-0.0655116,51.4681953,,,,,
,4920,293777183,,-0.0649890,51.4708398,,,,,
,4921,918906766,,-0.0658418,51.4718222,,,,,
,4922,8413064397,signal,-0.0827338,51.4737590,,,,,
,4923,399040807,,-0.0809685,51.4737450,,,,,
,4924,102731774,,-0.0829619,51.4737583,,,,,
,4925,21516144,,-0.0833074,51.4737368,,,,,
,4926,4839012495,,-0.1084915,51.4862299,,,,,
,4927,26776974,,-0.1002630,51.4668008,,,,,
,4928,295463163,,-0.0976083,51.4640268,,,,,
,4929,26777058,,-0.0964953,51.4650595,,,,,
,4930,26777057,,-0.0959861,51.4652072,,,,,
,4931,295464445,,-0.0962992,51.4656816,,,,,
,4932,3044156985,,-0.0960741,51.4657362,,,,,
,4933,295463234,,-0.0982496,51.4651589,,,,,
,4934,295475274,,-0.0970548,51.4582815,,,,,
,4935,792582555,,-0.0960954,51.4579549,,,,,
,4936,295917173,,-0.0978505,51.4833060,,,,,
,4937,33657699,,-0.0867218,51.4927094,,,,,
,4938,296144439,,-0.0862579,51.4923873,,,,,
,4939,110296732,,-0.1114270,51.4785545,,,,,
,4940,110296094,,-0.1092050,51.4792057,,,,,
,4941,296160392,,-0.1115110,51.4781108,,,,,
,4942,110297208,,-0.1115828,51.4768613,,,,,
,4943,296160384,,-0.1114110,51.4786623,,,,,
,4944,296160393,,-0.1111877,51.4780678,,,,,
,4945,296160394,,-0.1111226,51.4782458,,,,,
,4946,296160395,,-0.1112061,51.4779536,,,,,
,4947,296160404,,-0.1102237,51.4781602,,,,,
,4948,296160407,,-0.1090991,51.4791979,,,,,
,4949,35127231,,-0.0879909,51.4612575,,,,,
,4950,26777051,,-0.0979843,51.4646381,,,,,
,4951,26776978,,-0.0992004,51.4642999,,,,,
,4952,33776121,,-0.1021762,51.4548502,,,,,
,4953,297324693,,-0.1020465,51.4545754,,,,,
,4954,102961715,,-0.0572874,51.4722944,,,,,
,4955,102961353,,-0.0584396,51.4717758,,,,,
,4956,102961354,,-0.0587410,51.4719203,,,,,
,4957,102961350,,-0.0577101,51.4706957,,,,,
,4958,6807517794,,-0.0586891,51.4705051,,,,,
,4959,102966143,,-0.0562308,51.4723230,,,,,
,4960,102960420,,-0.0603516,51.4707776,,,,,
,4961,298460990,,-0.0845131,51.5025409,,,,,
,4962,298461039,,-0.0841250,51.5029857,,,,,
,4963,298460989,,-0.0842590,51.5024482,,,,,
,4964,299433082,,-0.0677990,51.4715371,,,,,
,4965,106283996,,-0.0987853,51.4657078,,,,,
,4966,2807984918,,-0.0956270,51.4685767,,,,,
,4967,299914364,,-0.0886704,51.4630876,,,,,
,4968,5374045901,,-0.1048593,51.4758135,,,,,
,4969,111935969,,-0.1056896,51.4705801,,,,,
,4970,300952594,,-0.1008822,51.4732180,,,,,
,4971,110306060,,-0.0963319,51.4723919,,,,,
,4972,13824389,,-0.0940903,51.4707830,,,,,
,4973,6023130519,,-0.1014661,51.4686754,,,,,
,4974,418339172,,-0.1026535,51.4686314,,,,,
,4975,273203355,,-0.1343068,51.4891765,,,,,
,4976,104291708,,-0.0511942,51.4818222,,,,,
,4977,84696144,,-0.0514236,51.4810880,,,,,
,4978,104289214,,-0.0510158,51.4834980,,,,,
,4979,96620003,signal,-0.1092421,51.4982208,,,,,
,4980,102983623,,-0.0563131,51.4785500,,,,,
,4981,302607717,,-0.0665247,51.4731091,,,,,
,4982,9025764237,signal,-0.0932134,51.4749959,,,,,
,4983,9025764236,signal,-0.0931849,51.4749136,,,,,
,4984,303260161,,-0.0917360,51.4743242,,,,,
,4985,303193395,,-0.0814126,51.5039787,,,,,
,4986,285894132,,-0.0817231,51.5036943,,,,,
,4987,432438108,,-0.0829439,51.5037506,,,,,
,4988,5827132269,,-0.0562336,51.4737190,,,,,
,4989,5827132270,,-0.0563519,51.4737213,,,,,
,4990,2263260231,,-0.1199754,51.5008008,,,,,
,4991,5106442096,,-0.1198095,51.5007948,,,,,
,4992,806739138,,-0.0915427,51.5062652,,,,,
,4993,25473536,,-0.0913620,51.5070173,,,,,
